Incidence, US by County, All Races, Breast (Female), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Bayfield, Wisconsin","55007","120.3","91.8","156.5","73"
"Bulloch, Georgia","13031","120.3","104.0","138.3","204"
"Franklin, Maine","23007","120.3","98.7","145.6","128"
"Franklin, Virginia","51067","120.3","104.9","137.5","256"
"Union, Arkansas","5139","120.3","101.9","141.3","164"
"Morgan, Alabama","1103","120.2","109.2","132.0","471"
"Clarendon, South Carolina","45027","120.2","101.0","142.4","159"
"Juneau, Alaska","2110","120.2","96.3","148.3","98"
"Lenawee, Michigan","26091","120.1","108.0","133.3","394"
"Radford, Virginia","51750","120.1","85.4","164.5","41"
"Lincoln, Georgia","13181","120.1","81.9","172.6","38"
"King William, Virginia","51101","120.1","91.7","155.2","64"
"Webster, West Virginia","54101","120.1","80.7","173.3","34"
"Mecklenburg, Virginia","51117","120.1","100.1","143.5","153"
"Hernando, Florida","12053","120.1","111.5","129.3","902"
"Pueblo, Colorado","8101","120.1","110.4","130.3","636"
"Osceola, Iowa","19143","120.0","72.7","187.6","23"
"Oktibbeha, Mississippi","28105","120.0","99.1","143.8","124"
"Dickinson, Iowa","19059","120.0","94.2","152.1","88"
"Ashtabula, Ohio","39007","120.0","107.9","133.1","397"
"Mississippi, Arkansas","5093","120.0","101.2","141.3","151"
"Horry, South Carolina","45051","120.0","113.3","127.1","1374"
"Stone, Mississippi","28131","120.0","91.8","154.5","65"
"Cass, Nebraska","31025","120.0","96.0","148.4","94"
"Valencia, New Mexico","35061","120.0","106.0","135.5","287"
"Chesterfield, South Carolina","45025","119.9","102.5","139.7","181"
"Custer, Montana","30017","119.9","88.7","159.9","52"
"Boone, Arkansas","5009","119.9","100.8","141.7","158"
"Las Animas, Colorado","8071","119.9","89.0","158.9","61"
"Meigs, Tennessee","47121","119.8","86.9","162.2","49"
"Monroe, Georgia","13207","119.8","98.1","145.5","114"
"Volusia, Florida","12127","119.8","114.6","125.1","2428"
"San Patricio, Texas","48409","119.8","104.5","136.8","227"
"Ware, Georgia","13299","119.8","100.0","142.6","141"
"Ulster, New York","36111","119.8","110.9","129.2","751"
"Prentiss, Mississippi","28117","119.8","96.2","147.7","97"
"Limestone, Texas","48293","119.8","95.7","148.6","94"
"Stevens, Washington","53065","119.8","102.3","139.8","199"
"Deuel, South Dakota","46039","119.7","66.3","202.1","16"
"Scioto, Ohio","39145","119.7","106.2","134.6","308"
"Payette, Idaho","16075","119.7","95.1","148.9","87"
"Allen, Indiana","18003","119.7","113.0","126.7","1257"
"Dakota, Nebraska","31043","119.7","91.4","154.0","63"
"Mathews, Virginia","51115","119.6","88.0","163.3","53"
"Pike, Pennsylvania","42103","119.6","104.0","137.2","239"
"Van Buren, Iowa","19177","119.6","80.2","174.2","32"
"Matanuska-Susitna, Alaska","2170","119.6","105.4","135.2","290"
"Ogle, Illinois","17141","119.5","103.0","138.1","203"
"Clay, Florida","12019","119.5","110.9","128.7","748"
"Idaho, Idaho","16049","119.5","90.2","156.2","72"
"Clatsop, Oregon","41007","119.5","100.8","140.9","170"
"Bristol, Massachusetts","25005","119.4","114.2","124.7","2174"
"St. Clair, Michigan","26147","119.4","109.9","129.6","641"
"St. Francois, Missouri","29187","119.4","104.3","136.2","238"
"Prairie, Arkansas","5117","119.4","81.2","171.2","36"
"Lewis, West Virginia","54041","119.4","92.5","152.7","72"
"Saline, Arkansas","5125","119.4","108.4","131.4","450"
"Escambia, Florida","12033","119.4","112.4","126.9","1165"
"Mesa, Colorado","8077","119.4","109.3","130.3","571"
"Kings, New York","36047","119.3","116.7","121.8","8807"
"Windham, Connecticut","9015","119.3","108.1","131.4","450"
"Cameron, Pennsylvania","42023","119.3","71.4","192.6","25"
"Jones, Mississippi","28067","119.3","104.8","135.2","264"
"Lee, Mississippi","28081","119.3","106.1","133.7","308"
"Garrard, Kentucky","21079","119.3","91.9","152.9","70"
"Floyd, Georgia","13115","119.3","107.1","132.6","369"
"Monroe, Indiana","18105","119.3","107.7","131.9","414"
"Big Horn, Wyoming","56003","119.3","86.9","160.7","49"
"Morehouse, Louisiana","22067","119.2","96.4","146.0","104"
"Barren, Kentucky","21009","119.2","101.2","139.6","169"
"Cherokee, South Carolina","45021","119.2","103.2","137.0","212"
"Vermilion, Louisiana","22113","119.2","103.3","136.9","212"
"Fairbanks North Star, Alaska","2090","119.2","104.0","136.0","251"
"Southeast Fairbanks, Alaska","2240","119.2","72.0","186.7","21"
"Bollinger, Missouri","29017","119.2","86.3","161.5","47"
"Lawrence, Alabama","1079","119.2","99.5","142.0","139"
"Garrett, Maryland","24023","119.2","99.0","142.8","134"
"Ector, Texas","48135","119.2","107.8","131.4","412"
"Jackson, Arkansas","5067","119.1","91.3","153.0","67"
"Salt Lake, Utah","49035","119.1","114.8","123.5","3027"
"Grayson, Texas","48181","119.1","108.3","130.7","492"
"Richland, Ohio","39139","119.1","108.2","130.9","494"
"Morris, Texas","48343","119.1","86.5","160.5","52"
"Lee, Iowa","19111","119.1","99.5","141.8","146"
"Livingston, Louisiana","22063","119.0","107.9","130.8","442"
"Bedford, Tennessee","47003","119.0","101.4","139.0","170"
"Berrien, Georgia","13019","119.0","92.5","151.1","73"
"Camden, Missouri","29029","119.0","102.0","138.4","224"
"Richmond, North Carolina","37153","119.0","101.5","138.9","179"
"Calloway, Kentucky","21035","119.0","99.5","141.4","142"
"Oglethorpe, Georgia","13221","119.0","89.9","155.4","59"
"Nottoway, Virginia","51135","119.0","88.4","157.5","58"
"Cumberland, New Jersey","34011","118.9","108.8","129.7","538"
"Weld, Colorado","8123","118.8","110.9","127.2","864"
"Marengo, Alabama","1091","118.8","93.1","149.7","80"
"Tucker, West Virginia","54093","118.8","78.0","176.6","32"
"Dallas, Texas","48113","118.8","116.1","121.6","7518"
"Walton, Georgia","13297","118.8","105.9","133.0","317"
"Putnam, Georgia","13237","118.7","95.3","146.9","103"
"Windham, Vermont","50025","118.7","101.3","138.4","191"
"Ellis, Texas","48139","118.7","108.6","129.6","526"
"Lamar, Mississippi","28073","118.6","102.4","136.6","197"
"Warren, Tennessee","47177","118.6","100.4","139.5","160"
"Jefferson, Indiana","18077","118.6","98.5","141.9","130"
"Johnson, Texas","48251","118.6","108.7","129.3","547"
"Baker, Oregon","41001","118.6","90.9","153.1","77"
"Stephens, Texas","48429","118.6","80.2","170.0","35"
"Sauk, Wisconsin","55111","118.5","103.8","134.8","253"
"Plymouth, Iowa","19149","118.5","94.5","147.1","94"
"Clay, Alabama","1027","118.5","86.1","159.5","50"
"Allamakee, Iowa","19005","118.5","87.3","158.0","57"
"Logan, Ohio","39091","118.5","101.0","138.3","176"
"Ben Hill, Georgia","13017","118.5","90.9","152.3","68"
"Garza, Texas","48169","118.5","66.9","195.8","16"
"Carter, Oklahoma","40019","118.5","101.5","137.6","186"
"Mifflin, Pennsylvania","42087","118.4","101.4","137.6","195"
"Platte, Nebraska","31141","118.4","97.0","143.2","118"
"Clinton, Pennsylvania","42035","118.4","99.0","140.6","146"
"Stutsman, North Dakota","38093","118.4","92.2","150.2","77"
"Guadalupe, Texas","48187","118.4","108.0","129.4","497"
"Queens, New York","36081","118.3","115.7","120.9","8367"
"Caldwell, Missouri","29025","118.3","79.6","170.1","34"
"Stanislaus, California","6099","118.3","112.7","124.2","1685"
"Dunklin, Missouri","29069","118.3","97.5","142.5","124"
"Rockbridge, Virginia","51163","118.3","94.2","147.4","102"
"Logan, Oklahoma","40083","118.3","100.3","138.7","163"
"Archuleta, Colorado","8007","118.3","85.5","160.7","57"
"Okmulgee, Oklahoma","40111","118.3","100.3","138.9","163"
"Henry, Virginia","51089","118.2","102.1","136.4","231"
"West Baton Rouge, Louisiana","22121","118.2","94.0","146.9","87"
"Clearfield, Pennsylvania","42033","118.2","105.2","132.6","335"
"Henderson, Texas","48213","118.2","105.1","132.5","344"
"Cass, Iowa","19029","118.2","88.7","155.7","61"
"Harrisonburg, Virginia","51660","118.2","97.2","142.2","118"
"Pasco, Florida","12101","118.2","113.0","123.6","2174"
"Aroostook, Maine","23003","118.2","104.2","133.8","305"
"Aiken, South Carolina","45003","118.1","109.0","127.8","681"
"Tehama, California","6103","118.1","103.5","134.4","259"
"Union, Louisiana","22111","118.1","92.9","148.4","87"
"Calcasieu, Louisiana","22019","118.0","109.1","127.5","686"
"Orangeburg, South Carolina","45075","118.0","105.8","131.2","377"
"Alexandria, Virginia","51510","118.0","107.5","129.2","494"
"Union, Pennsylvania","42119","118.0","99.5","139.3","158"
"Hancock, Georgia","13141","118.0","79.7","171.2","36"
"Washington, Oklahoma","40147","117.9","101.4","136.5","203"
"Carroll, Georgia","13045","117.9","106.0","130.7","372"
"Coos, Oregon","41011","117.9","103.5","134.0","298"
"Liberty, Georgia","13179","117.9","99.4","138.7","154"
"Harrison, Texas","48203","117.9","102.8","134.6","235"
"Logan, Kentucky","21141","117.9","95.9","143.8","107"
"Floyd, Virginia","51063","117.9","88.5","154.6","62"
"Jo Daviess, Illinois","17085","117.9","93.3","147.7","102"
"Mobile, Alabama","1097","117.9","111.9","124.2","1534"
"Monterey, California","6053","117.8","111.2","124.5","1285"
"Clark, Arkansas","5019","117.8","90.2","151.1","70"
"Santa Rosa, Florida","12113","117.8","108.3","128.1","595"
"Perry, Pennsylvania","42099","117.8","100.3","137.6","178"
"Talbot, Maryland","24041","117.8","99.7","138.6","192"
"Columbus, North Carolina","37047","117.8","102.5","135.0","234"
"Putnam, West Virginia","54079","117.8","102.4","134.9","225"
"Duval, Texas","48131","117.8","83.0","162.8","40"
"Boone, Illinois","17007","117.7","101.1","136.4","185"
"Roscommon, Michigan","26143","117.7","94.3","146.1","130"
"Butts, Georgia","13035","117.7","93.4","146.8","86"
"Marion, South Carolina","45067","117.7","96.8","141.8","127"
"Lawrence, Tennessee","47099","117.7","99.7","138.2","163"
"Posey, Indiana","18129","117.6","94.3","145.2","98"
"Kay, Oklahoma","40071","117.6","99.6","138.0","173"
"Knox, Kentucky","21121","117.6","97.1","141.5","122"
"McDowell, West Virginia","54047","117.6","93.0","147.4","87"
"Aransas, Texas","48007","117.5","94.9","144.6","120"
"Mississippi, Missouri","29133","117.5","87.2","156.0","54"
"Patrick, Virginia","51141","117.5","92.7","148.1","89"
"Whitman, Washington","53075","117.4","95.6","142.7","109"
"Hancock, Tennessee","47067","117.4","77.1","173.8","29"
"Manatee, Florida","12081","117.4","111.2","123.9","1673"
"Mills, Texas","48333","117.3","72.2","185.8","24"
"Jessamine, Kentucky","21113","117.3","100.3","136.5","178"
"Clay, West Virginia","54015","117.3","80.9","166.2","36"
"Raleigh, West Virginia","54081","117.3","103.8","132.1","310"
"Clinton, Ohio","39027","117.3","98.8","138.3","154"
"Crawford, Indiana","18025","117.2","83.6","161.3","43"
"Crawford, Georgia","13079","117.2","85.3","158.2","50"
"Pulaski, Missouri","29169","117.2","96.6","140.8","115"
"Saline, Illinois","17165","117.2","94.9","143.6","106"
"Charles City, Virginia","51036","117.2","82.7","166.5","39"
"Talladega, Alabama","1121","117.2","104.1","131.6","314"
"Osceola, Florida","12097","117.2","110.1","124.6","1052"
"Barbour, West Virginia","54001","117.1","89.1","151.7","64"
"Androscoggin, Maine","23001","117.1","105.6","129.5","411"
"Pulaski, Indiana","18131","117.1","87.0","155.6","53"
"Elkhart, Indiana","18039","117.1","108.2","126.5","672"
"Pike, Illinois","17149","117.1","88.6","152.6","65"
"Atkinson, Georgia","13003","117.0","75.1","174.0","25"
"Victoria, Texas","48469","117.0","103.9","131.2","313"
"Wasatch, Utah","49051","117.0","91.3","147.7","75"
"Stewart, Georgia","13259","116.9","68.5","191.1","19"
"Clay, Kentucky","21051","116.9","90.5","149.0","70"
"Hamilton, Tennessee","47065","116.9","110.5","123.5","1370"
"Pierce, North Dakota","38069","116.8","65.2","196.9","19"
"Monroe, Arkansas","5095","116.8","76.7","172.0","32"
"Johnson, Wyoming","56019","116.7","79.9","166.8","37"
"Bradley, Tennessee","47011","116.7","105.1","129.2","390"
"Lafourche, Louisiana","22057","116.7","104.3","130.2","340"
"Fremont, Wyoming","56013","116.7","97.6","138.6","148"
"Shelby, Alabama","1117","116.7","108.3","125.7","735"
"Eaton, Michigan","26045","116.6","105.2","128.8","424"
"Douglas, Wisconsin","55031","116.6","98.7","136.9","164"
"Sutter, California","6101","116.6","103.9","130.4","323"
"Los Angeles, California","6037","116.6","115.3","117.8","32785"
"St. Lucie, Florida","12111","116.6","109.8","123.8","1262"
"Perry, Alabama","1105","116.6","79.8","165.2","38"
"Blair, Pennsylvania","42013","116.6","106.3","127.8","536"
"Polk, Oregon","41053","116.5","102.8","131.5","290"
"Somerset, Pennsylvania","42111","116.5","103.0","131.3","316"
"Monroe, Kentucky","21171","116.5","83.0","160.2","43"
"Carroll, Ohio","39019","116.4","95.1","141.5","117"
"Gillespie, Texas","48171","116.4","94.9","141.9","136"
"Kenai Peninsula, Alaska","2122","116.4","100.0","134.9","203"
"Colfax, New Mexico","35007","116.4","83.6","158.9","55"
"Nelson, Kentucky","21179","116.4","98.5","136.7","159"
"Campbell, Virginia","51031","116.4","101.3","133.3","232"
"Codington, South Dakota","46029","116.3","93.9","142.6","103"
"Levy, Florida","12075","116.1","98.7","136.1","183"
"Laramie, Wyoming","56021","116.1","103.5","129.9","329"
"Santa Fe, New Mexico","35049","116.1","106.8","126.0","676"
"Buena Vista, Virginia","51530","116.1","76.8","171.3","29"
"Sullivan, New York","36105","116.1","102.4","131.2","286"
"Charlotte, Florida","12015","116.1","106.7","126.3","943"
"Darlington, South Carolina","45031","116.0","101.9","131.6","267"
"La Salle, Illinois","17099","116.0","104.7","128.2","432"
"Hickman, Tennessee","47081","116.0","92.5","144.2","90"
"Houston, Texas","48225","116.0","90.5","146.9","87"
"Wilson, Tennessee","47189","115.9","105.4","127.3","468"
"Grant, Indiana","18053","115.9","101.7","131.7","268"
"Huron, Michigan","26063","115.9","96.1","138.9","147"
"Taylor, Wisconsin","55119","115.9","90.2","147.1","77"
"Fort Bend, Texas","48157","115.9","110.9","121.2","2131"
"Beaver, Utah","49001","115.9","70.7","180.6","21"
"Phillips, Arkansas","5107","115.8","88.9","148.4","72"
"Wallowa, Oregon","41063","115.8","78.0","169.7","35"
"Fannin, Georgia","13111","115.8","93.5","142.6","120"
"Love, Oklahoma","40085","115.8","79.3","164.1","36"
"Perquimans, North Carolina","37143","115.8","88.3","150.8","73"
"Alexander, Illinois","17003","115.8","75.4","171.9","29"
"Ward, Texas","48475","115.8","81.0","160.8","38"
"Covington, Mississippi","28031","115.8","89.5","147.7","70"
"LaMoure, North Dakota","38045","115.7","66.7","194.3","20"
"Hamblen, Tennessee","47063","115.7","101.6","131.3","258"
"LaGrange, Indiana","18087","115.7","94.5","140.1","110"
"Coos, New Hampshire","33007","115.7","95.8","139.1","138"
"Lincoln, Wisconsin","55069","115.7","95.1","140.1","124"
"Red River, Louisiana","22081","115.6","79.5","163.9","35"
"Matagorda, Texas","48321","115.6","95.8","138.4","129"
"Mitchell, Iowa","19131","115.6","81.2","160.6","44"
"Charlottesville, Virginia","51540","115.6","95.9","138.2","127"
"Tillamook, Oregon","41057","115.6","93.4","142.2","119"
"Richland, Louisiana","22083","115.6","90.3","146.0","77"
"Milam, Texas","48331","115.6","92.3","143.3","95"
"Warren, Mississippi","28149","115.6","98.5","135.0","173"
"Tippecanoe, Indiana","18157","115.6","105.3","126.5","493"
"Jackson, Oklahoma","40065","115.5","91.8","143.5","85"
"Giles, Virginia","51071","115.5","89.3","147.9","74"
"Scotland, North Carolina","37165","115.5","95.6","138.4","132"
"Harrison, Mississippi","28047","115.5","106.8","124.8","678"
"Gem, Idaho","16045","115.5","88.6","148.8","71"
"Erath, Texas","48143","115.5","95.2","138.9","121"
"Grand Isle, Vermont","50013","115.5","75.2","172.9","31"
"Wabash, Indiana","18169","115.4","94.7","139.5","123"
"Charlton, Georgia","13049","115.4","80.4","161.1","38"
"Rankin, Mississippi","28121","115.4","105.5","126.0","523"
"Limestone, Alabama","1083","115.2","102.5","129.1","312"
"Boundary, Idaho","16021","115.2","83.1","156.9","49"
"Union, Ohio","39159","115.2","98.5","133.9","175"
"Schuylkill, Pennsylvania","42107","115.2","105.6","125.6","591"
"Fulton, Pennsylvania","42057","115.1","86.0","151.8","58"
"Dickenson, Virginia","51051","115.1","86.4","151.2","61"
"Clarke, Virginia","51043","115.1","86.2","151.7","59"
"Jasper, Indiana","18073","115.1","94.6","138.8","119"
"Kalamazoo, Michigan","26077","115.1","107.1","123.5","826"
"Houston, Tennessee","47083","115.1","78.7","164.5","35"
"Kanawha, West Virginia","54039","115.1","106.8","124.0","793"
"Sumter, Georgia","13261","115.0","94.1","139.4","113"
"Lancaster, Virginia","51103","115.0","84.8","155.8","70"
"Lowndes, Alabama","1085","115.0","80.1","160.5","40"
"Jackson, Indiana","18071","115.0","96.7","135.7","150"
"Gunnison, Colorado","8051","114.9","82.0","156.8","45"
"Highland, Ohio","39071","114.9","97.0","135.4","158"
"Haralson, Georgia","13143","114.9","93.5","139.9","106"
"Meade, South Dakota","46093","114.9","91.0","143.3","86"
"Rapides, Louisiana","22079","114.9","104.4","126.3","467"
"Okaloosa, Florida","12091","114.9","106.2","124.2","690"
"Wayne, Pennsylvania","42127","114.9","98.5","133.6","212"
"Randall, Texas","48381","114.9","104.1","126.5","439"
"Lake, California","6033","114.9","100.3","131.1","266"
"Cross, Arkansas","5037","114.8","87.0","148.9","63"
"Franklin, Louisiana","22041","114.8","89.0","146.1","74"
"Highlands, Florida","12055","114.8","102.8","128.0","508"
"Wood, West Virginia","54107","114.7","102.6","128.0","359"
"Chickasaw, Iowa","19037","114.7","82.6","156.1","49"
"Defiance, Ohio","39039","114.7","95.7","136.6","141"
"Taylor, Georgia","13269","114.6","76.5","166.3","32"
"Morgan, Missouri","29141","114.6","89.3","145.3","86"
"Lewis, Washington","53041","114.6","101.5","129.1","308"
"Stephens, Georgia","13257","114.5","92.5","140.6","103"
"Adams, Mississippi","28001","114.5","94.1","138.4","124"
"Jefferson, Mississippi","28063","114.5","73.5","171.1","27"
"Williams, Ohio","39171","114.5","96.2","135.6","150"
"Cass, Texas","48067","114.5","94.1","138.3","125"
"Casey, Kentucky","21045","114.5","86.0","149.8","60"
"Yakima, Washington","53077","114.5","106.3","123.1","756"
"Clinton, Michigan","26037","114.4","100.8","129.4","273"
"Columbiana, Ohio","39029","114.4","103.2","126.7","421"
"Macon, Tennessee","47111","114.4","90.5","143.0","83"
"Cherokee, Oklahoma","40021","114.3","96.7","134.3","162"
"San Joaquin, California","6077","114.3","109.5","119.4","2162"
"Franklin, Florida","12037","114.3","77.7","163.3","39"
"Lincoln, Montana","30053","114.3","88.9","145.8","90"
"Ohio, Kentucky","21183","114.2","91.1","141.8","90"
"Douglas, Washington","53017","114.2","95.9","135.2","145"
"Berrien, Michigan","26021","114.2","105.0","124.0","627"
"Kleberg, Texas","48273","114.1","91.1","141.2","89"
"Putnam, Florida","12107","114.0","100.6","128.8","306"
"Pickett, Tennessee","47137","114.0","66.1","186.6","21"
"Wharton, Texas","48481","114.0","95.9","134.8","149"
"Wayne, Mississippi","28153","114.0","89.3","143.8","76"
"Bacon, Georgia","13005","114.0","79.4","158.7","38"
"Montgomery, Kentucky","21173","113.9","92.0","139.7","99"
"Lawrence, Illinois","17101","113.9","85.6","149.6","61"
"Jackson, Alabama","1071","113.9","97.9","132.0","202"
"Pembina, North Dakota","38067","113.9","72.1","173.2","29"
"Dona Ana, New Mexico","35013","113.8","105.1","123.0","674"
"Utah, Utah","49049","113.8","107.1","120.8","1103"
"Montgomery, Virginia","51121","113.8","100.2","128.8","264"
"Nome, Alaska","2180","113.8","65.2","182.3","20"
"Lee, Kentucky","21129","113.8","71.0","174.5","24"
"Cass, Illinois","17017","113.7","82.6","153.3","47"
"Austin, Texas","48015","113.7","92.4","138.7","111"
"Iroquois, Illinois","17075","113.7","93.1","138.0","120"
"Manassas, Virginia","51683","113.7","92.7","137.8","112"
"Trumbull, Ohio","39155","113.7","105.7","122.2","856"
"Fayette, Tennessee","47047","113.6","95.7","134.2","161"
"Lauderdale, Tennessee","47097","113.6","90.8","140.6","92"
"Van Buren, Arkansas","5141","113.5","88.1","145.1","80"
"Chicot, Arkansas","5017","113.5","79.1","158.5","42"
"Little River, Arkansas","5081","113.5","83.4","152.1","52"
"Tuscola, Michigan","26157","113.5","98.1","130.8","215"
"Hancock, Ohio","39063","113.5","99.8","128.6","269"
"Peach, Georgia","13225","113.4","90.5","140.5","91"
"Izard, Arkansas","5065","113.4","83.7","151.6","61"
"Caledonia, Vermont","50005","113.4","92.7","137.6","119"
"Benton, Missouri","29015","113.4","87.8","145.3","91"
"DeSoto, Mississippi","28033","113.4","104.0","123.5","548"
"Leon, Florida","12073","113.4","105.5","121.7","828"
"Graham, Arizona","4009","113.4","92.0","138.2","104"
"Randolph, West Virginia","54083","113.3","91.4","139.1","108"
"Calhoun, Michigan","26025","113.3","103.1","124.4","486"
"Flagler, Florida","12035","113.3","103.1","124.4","560"
"Grant, Washington","53025","113.3","100.1","127.9","276"
"Natrona, Wyoming","56025","113.3","99.8","128.3","271"
"Linn, Oregon","41043","113.2","102.6","124.7","457"
"Sagadahoc, Maine","23023","113.2","95.1","134.2","152"
"Howard, Arkansas","5061","113.2","82.5","151.9","48"
"Lavaca, Texas","48285","113.2","87.7","144.2","83"
"Taylor, West Virginia","54091","113.2","86.7","146.0","67"
"Navarro, Texas","48349","113.1","96.5","131.8","176"
"Hot Springs, Wyoming","56017","113.1","67.2","184.2","23"
"Hopkins, Kentucky","21107","113.1","96.7","131.7","181"
"Poinsett, Arkansas","5111","113.1","90.0","140.6","90"
"Lewis, Missouri","29111","113.1","78.3","159.1","38"
"Elmore, Idaho","16039","113.1","87.9","143.2","72"
"Riverside, California","6065","113.0","110.4","115.7","7251"
"Yuba, California","6115","113.0","97.9","129.8","213"
"Searcy, Arkansas","5129","113.0","77.2","162.6","38"
"McIntosh, Oklahoma","40091","113.0","87.2","144.5","83"
"Cleburne, Arkansas","5023","113.0","92.5","137.6","123"
"Coles, Illinois","17029","113.0","95.9","132.4","173"
"Wood, Texas","48499","113.0","95.8","132.7","198"
"Terrebonne, Louisiana","22109","113.0","101.4","125.5","363"
"Snyder, Pennsylvania","42109","112.9","95.0","133.5","152"
"Jim Wells, Texas","48249","112.9","94.3","134.2","135"
"Lincoln, Kentucky","21137","112.9","90.8","139.3","95"
"Simpson, Kentucky","21213","112.9","86.9","144.7","68"
"Menominee, Michigan","26109","112.8","89.3","141.1","97"
"Coryell, Texas","48099","112.8","97.4","129.9","196"
"Jones, North Carolina","37103","112.8","79.8","156.8","44"
"Washington, Indiana","18175","112.8","91.2","138.3","101"
"Jefferson Davis, Mississippi","28065","112.8","81.5","153.3","49"
"Crawford, Ohio","39033","112.8","95.8","132.2","174"
"Athens, Ohio","39009","112.8","96.5","131.2","182"
"Sanilac, Michigan","26151","112.8","95.2","132.9","167"
"Montgomery, Tennessee","47125","112.8","102.7","123.6","473"
"Lassen, California","6035","112.8","88.4","142.2","81"
"Minidoka, Idaho","16067","112.8","86.3","145.0","66"
"Mason, Illinois","17125","112.7","82.3","151.3","52"
"Cache, Utah","49005","112.7","99.0","127.7","250"
"Tooele, Utah","49045","112.7","95.0","132.6","149"
"Preston, West Virginia","54077","112.7","93.0","135.7","125"
"Mohave, Arizona","4015","112.7","104.6","121.4","963"
"Tuscarawas, Ohio","39157","112.7","100.9","125.7","367"
"Ravalli, Montana","30081","112.6","95.8","131.9","187"
"Cass, Indiana","18017","112.6","93.7","134.5","134"
"Kittitas, Washington","53037","112.6","93.3","134.8","133"
"Taos, New Mexico","35055","112.6","93.1","135.3","143"
"Lawrence, Arkansas","5075","112.6","86.1","145.4","68"
"Pendleton, West Virginia","54071","112.6","72.2","170.1","31"
"Lonoke, Arkansas","5085","112.6","98.1","128.7","223"
"Washington, Maine","23029","112.6","93.3","135.2","141"
"Henry, Alabama","1067","112.6","85.4","146.2","66"
"St. Bernard, Louisiana","22087","112.6","93.0","135.0","124"
"Henry, Tennessee","47079","112.5","94.3","133.8","151"
"White, Arkansas","5145","112.5","99.1","127.2","270"
"Iron, Utah","49021","112.5","93.0","134.8","122"
"Bay, Michigan","26017","112.5","101.2","124.8","409"
"Wood, Wisconsin","55141","112.4","99.4","126.8","301"
"Edgefield, South Carolina","45037","112.4","90.2","139.0","98"
"Tangipahoa, Louisiana","22105","112.4","101.5","124.0","419"
"Woods, Oklahoma","40151","112.4","72.7","166.5","28"
"Cullman, Alabama","1043","112.4","99.8","126.2","314"
"Des Moines, Iowa","19057","112.4","94.4","133.0","159"
"Bexar, Texas","48029","112.3","109.3","115.3","5500"
"Unicoi, Tennessee","47171","112.3","87.0","143.7","76"
"LaPorte, Indiana","18091","112.3","101.0","124.7","392"
"Braxton, West Virginia","54007","112.3","82.7","149.8","55"
"Polk, Nebraska","31143","112.2","66.1","180.7","21"
"St. Croix, Wisconsin","55109","112.2","98.9","126.8","270"
"Alcorn, Mississippi","28003","112.2","93.9","133.2","142"
"Sierra, New Mexico","35051","112.1","84.0","150.1","65"
"Gibson, Tennessee","47053","112.1","95.8","130.6","183"
"Charles Mix, South Dakota","46023","112.1","74.8","161.9","33"
"Gooding, Idaho","16047","112.1","81.5","150.6","48"
"Moniteau, Missouri","29135","112.1","81.9","150.1","48"
"King George, Virginia","51099","112.1","88.4","140.5","79"
"San Bernardino, California","6071","112.0","109.1","114.9","5944"
"Scott, Tennessee","47151","112.0","87.1","142.0","73"
"Ashe, North Carolina","37009","111.9","90.5","137.4","115"
"Chickasaw, Mississippi","28017","111.9","85.2","144.9","63"
"Umatilla, Oregon","41059","111.9","97.8","127.5","240"
"Tyler, West Virginia","54095","111.9","78.1","157.7","39"
"Tuolumne, California","6109","111.8","96.1","129.6","239"
"Sitka, Alaska","2220","111.8","72.5","165.3","27"
"Pima, Arizona","4019","111.8","108.0","115.7","3656"
"Montmorency, Michigan","26119","111.8","79.7","156.9","51"
"Ogemaw, Michigan","26129","111.7","89.9","138.3","106"
"Dodge, Wisconsin","55027","111.7","99.0","125.6","305"
"Washington, Louisiana","22117","111.7","94.6","131.2","167"
"St. Joseph, Michigan","26149","111.7","96.7","128.5","218"
"Graham, North Carolina","37075","111.6","75.7","160.5","37"
"Kern, California","6029","111.6","106.9","116.4","2250"
"Harrison, Ohio","39067","111.6","83.7","146.5","63"
"Taney, Missouri","29213","111.6","96.0","129.2","208"
"Osceola, Michigan","26133","111.6","88.8","139.0","94"
"Daviess, Indiana","18027","111.5","90.6","135.8","106"
"Clay, Mississippi","28025","111.5","86.0","142.3","72"
"Baker, Florida","12003","111.5","88.7","138.5","86"
"Kendall, Texas","48259","111.5","94.0","131.6","158"
"Allen, Ohio","39003","111.4","99.9","124.0","369"
"Cassia, Idaho","16031","111.4","86.3","141.6","70"
"Bronx, New York","36005","111.4","108.1","114.7","4490"
"Orange, Florida","12095","111.4","107.8","115.1","3777"
"Logan, Colorado","8075","111.4","84.7","144.1","67"
"Calhoun, Alabama","1015","111.4","100.8","122.9","433"
"Charlotte, Virginia","51037","111.4","82.6","148.6","54"
"Newton, Missouri","29145","111.4","96.2","128.4","209"
"Covington, Virginia","51580","111.3","69.8","172.9","24"
"Grand, Utah","49019","111.3","74.1","160.9","32"
"Appling, Georgia","13001","111.3","84.3","144.4","62"
"Leake, Mississippi","28079","111.2","86.7","140.7","75"
"Van Buren, Michigan","26159","111.2","97.8","126.0","272"
"Steuben, New York","36101","111.2","99.6","123.8","371"
"Crook, Wyoming","56011","111.2","67.1","173.5","23"
"King and Queen, Virginia","51097","111.2","71.7","167.3","30"
