Incidence, US by County, All Races, All Cancer Sites (Both Sexes), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Lackawanna, Pennsylvania","42069","479.3","467.6","491.2","6907"
"Perry, Ohio","39127","479.3","449.7","510.5","1035"
"Franklin, New York","36033","479.3","454.8","504.9","1496"
"Humphreys, Tennessee","47085","479.2","440.9","520.3","621"
"Kearney, Nebraska","31099","479.2","413.7","552.8","212"
"Buchanan, Missouri","29021","479.2","460.2","498.9","2495"
"Washington, Maryland","24043","479.2","465.0","493.8","4440"
"Union, Arkansas","5139","479.1","452.0","507.5","1237"
"Skagit, Washington","53057","479.1","463.8","494.9","3971"
"Jackson, Indiana","18071","479.0","452.4","506.8","1251"
"Fulton, Illinois","17057","478.9","451.1","508.0","1188"
"Ottawa, Oklahoma","40115","478.9","447.9","511.5","953"
"Johnson, Indiana","18081","478.9","463.9","494.4","3947"
"Franklin, North Carolina","37069","478.9","457.0","501.7","1908"
"Knox, Texas","48275","478.8","393.4","578.4","120"
"Franklin, Tennessee","47051","478.8","452.6","506.2","1347"
"Mason, Illinois","17125","478.8","435.7","525.5","495"
"Cooper, Missouri","29053","478.7","437.0","523.4","517"
"Duchesne, Utah","49013","478.7","433.8","526.9","429"
"Coryell, Texas","48099","478.6","453.9","504.3","1469"
"Baldwin, Georgia","13009","478.6","451.5","507.0","1233"
"Cuyahoga, Ohio","39035","478.6","473.7","483.5","38858"
"Island, Washington","53029","478.5","460.0","497.7","2909"
"Franklin, Nebraska","31061","478.5","392.6","581.3","129"
"Madison, Indiana","18095","478.5","463.4","494.1","3942"
"Putnam, West Virginia","54079","478.5","455.6","502.3","1734"
"Fulton, Pennsylvania","42057","478.5","435.9","524.5","499"
"Pettis, Missouri","29159","478.5","451.4","506.8","1225"
"Licking, Ohio","39089","478.4","464.9","492.2","4982"
"Aroostook, Maine","23003","478.4","458.9","498.7","2540"
"Oxford, Maine","23017","478.3","456.9","500.7","2050"
"Decatur, Indiana","18031","478.2","444.2","514.2","769"
"Williamsburg, Virginia","51830","478.2","428.8","532.3","369"
"Person, North Carolina","37145","478.1","451.1","506.4","1266"
"Vigo, Indiana","18167","478.1","460.6","496.1","2957"
"Ogemaw, Michigan","26129","478.1","443.8","514.8","845"
"Jasper, Missouri","29097","478.0","461.3","495.2","3199"
"Hillsborough, Florida","12057","478.0","473.0","483.2","35069"
"Lincoln, Missouri","29113","477.9","452.5","504.5","1395"
"Chester, Pennsylvania","42029","477.9","470.0","485.9","14664"
"Fillmore, Nebraska","31059","477.9","411.9","552.8","211"
"Fannin, Texas","48147","477.8","448.9","508.1","1083"
"Rapides, Louisiana","22079","477.7","462.1","493.7","3711"
"Carter, Missouri","29035","477.7","411.0","552.9","199"
"Allen, Kentucky","21003","477.6","439.8","517.9","623"
"Waukesha, Wisconsin","55133","477.6","469.0","486.4","12496"
"Hughes, Oklahoma","40063","477.5","432.3","526.5","430"
"Genesee, Michigan","26049","477.5","468.9","486.3","12201"
"Bennington, Vermont","50003","477.5","450.2","506.2","1294"
"Hopkins, Kentucky","21107","477.4","452.4","503.6","1433"
"Clare, Michigan","26035","477.4","447.9","508.6","1116"
"Vermillion, Indiana","18165","477.3","435.6","522.2","517"
"Lincoln, Nebraska","31111","477.3","448.8","507.2","1119"
"Jackson, West Virginia","54035","477.3","447.0","509.3","983"
"Elbert, Georgia","13105","477.3","439.8","517.4","647"
"Mississippi, Arkansas","5093","477.2","449.4","506.3","1154"
"Lawrence, Tennessee","47099","477.2","451.1","504.5","1308"
"Morgan, Alabama","1103","477.2","461.3","493.6","3541"
"Ogle, Illinois","17141","477.1","453.3","501.9","1596"
"Sussex, Delaware","10005","477.1","466.1","488.4","8457"
"Allen, Ohio","39003","477.1","459.8","495.0","3062"
"Jefferson Davis, Mississippi","28065","477.1","429.0","529.7","395"
"Butte, Idaho","16023","477.0","378.6","596.0","94"
"Nowata, Oklahoma","40105","477.0","426.2","532.7","342"
"Scott, Mississippi","28123","477.0","442.9","512.9","761"
"Sullivan, Tennessee","47163","477.0","463.9","490.4","5437"
"Prince George, Virginia","51149","476.9","446.7","508.6","980"
"Huron, Ohio","39077","476.8","453.7","500.9","1685"
"Upshur, West Virginia","54097","476.7","443.0","512.4","797"
"Williamsburg, South Carolina","45089","476.7","447.0","508.1","1048"
"Windsor, Vermont","50027","476.6","454.8","499.4","2001"
"Caddo, Louisiana","22017","476.6","465.3","488.1","7134"
"Perry, Pennsylvania","42099","476.5","451.1","503.0","1428"
"Clark, Wisconsin","55019","476.5","446.3","508.2","995"
"Pocahontas, Iowa","19151","476.3","417.8","542.0","270"
"Rutland, Vermont","50021","476.3","455.0","498.4","2085"
"McKean, Pennsylvania","42083","476.1","450.1","503.3","1342"
"Cheboygan, Michigan","26031","476.1","444.6","509.5","1014"
"Furnas, Nebraska","31065","476.1","406.1","556.5","189"
"White, Georgia","13311","476.0","445.6","508.2","1000"
"Mitchell, Georgia","13205","475.9","439.2","514.9","646"
"Torrance, New Mexico","35057","475.9","432.8","522.5","506"
"Sarasota, Florida","12115","475.9","468.1","483.8","19711"
"Madison, Mississippi","28089","475.8","456.6","495.4","2508"
"Ray, Missouri","29177","475.7","440.4","513.2","715"
"Delaware, New York","36025","475.7","451.3","501.2","1669"
"Manitowoc, Wisconsin","55071","475.7","456.9","495.1","2645"
"West Carroll, Louisiana","22123","475.6","425.8","530.0","351"
"McCurtain, Oklahoma","40089","475.6","445.6","507.2","990"
"Forsyth, North Carolina","37067","475.5","466.1","485.1","10205"
"Cambria, Pennsylvania","42021","475.4","461.2","490.0","4760"
"Marion, Arkansas","5089","475.4","436.5","517.5","696"
"Harper, Oklahoma","40059","475.4","391.7","572.9","122"
"Bleckley, Georgia","13023","475.4","426.6","528.5","364"
"Douglas, Wisconsin","55031","475.3","449.3","502.6","1337"
"Hancock, Iowa","19081","475.3","426.6","528.7","391"
"Erie, Pennsylvania","42049","475.3","464.7","486.0","8214"
"Sanders, Montana","30089","475.2","428.6","526.3","494"
"Hancock, West Virginia","54029","475.1","445.3","506.5","1066"
"Union, Mississippi","28145","475.1","441.8","510.3","783"
"Hunterdon, New Jersey","34019","475.1","459.6","491.0","3971"
"Washington, Tennessee","47179","475.1","459.6","490.9","3797"
"Sawyer, Wisconsin","55113","475.1","436.1","517.2","638"
"Burleigh, North Dakota","38015","475.0","456.1","494.6","2499"
"Carteret, North Carolina","37031","474.9","455.4","495.1","2539"
"Vance, North Carolina","37181","474.8","448.7","502.0","1332"
"Lake, Ohio","39085","474.7","463.6","486.1","7432"
"Tuscola, Michigan","26157","474.7","452.0","498.3","1775"
"Butler, Nebraska","31023","474.6","417.9","537.6","275"
"Norfolk, Massachusetts","25021","474.6","467.9","481.3","20434"
"Bedford, Pennsylvania","42009","474.6","451.4","498.8","1728"
"Tillman, Oklahoma","40141","474.5","414.5","541.3","242"
"Iredell, North Carolina","37097","474.5","460.8","488.5","4762"
"Whatcom, Washington","53073","474.5","462.1","487.1","5990"
"Clermont, Ohio","39025","474.5","461.9","487.3","5717"
"Daggett, Utah","49009","474.5","337.0","660.2","42"
"Bartow, Georgia","13015","474.5","456.0","493.6","2628"
"Houston, Georgia","13153","474.5","458.8","490.6","3614"
"Knox, Maine","23013","474.4","449.1","500.9","1506"
"Gordon, Georgia","13129","474.4","450.2","499.6","1498"
"Fond du Lac, Wisconsin","55039","474.4","457.4","491.9","3138"
"Coos, New Hampshire","33007","474.4","446.3","504.1","1190"
"Clarke, Alabama","1025","474.3","440.6","510.0","781"
"New Haven, Connecticut","9009","474.3","468.3","480.3","25422"
"Carter, Oklahoma","40019","474.3","449.3","500.4","1402"
"Portsmouth, Virginia","51740","474.3","455.6","493.6","2537"
"Woodford, Illinois","17203","474.2","446.4","503.3","1162"
"Johnston, North Carolina","37101","474.2","460.3","488.4","4686"
"Douglas, Georgia","13097","474.2","457.2","491.7","3222"
"New London, Connecticut","9011","474.2","463.6","484.9","8200"
"Coshocton, Ohio","39031","474.2","446.3","503.4","1160"
"Trigg, Kentucky","21221","474.1","431.5","520.2","510"
"LaPorte, Indiana","18091","474.1","457.7","491.1","3310"
"Unicoi, Tennessee","47171","474.1","435.9","515.2","635"
"Lawrence, Alabama","1079","474.0","444.7","504.8","1041"
"Gibson, Tennessee","47053","473.8","449.6","499.0","1504"
"Burke, Georgia","13033","473.7","435.7","514.1","620"
"Hamilton, Ohio","39061","473.7","467.3","480.2","22049"
"Beauregard, Louisiana","22011","473.7","444.3","504.6","1008"
"Portage, Ohio","39133","473.7","459.5","488.2","4525"
"Montgomery, Mississippi","28097","473.7","423.2","529.1","346"
"St. Louis, Missouri","29510","473.7","463.0","484.6","7928"
"Marshall, Mississippi","28093","473.6","444.7","503.9","1077"
"Washington, Iowa","19183","473.6","437.4","512.2","687"
"Dutchess, New York","36027","473.6","463.5","483.8","8865"
"Georgetown, South Carolina","45043","473.5","452.7","495.1","2336"
"Somerset, Pennsylvania","42111","473.5","454.8","492.8","2659"
"Ascension, Louisiana","22005","473.5","455.2","492.3","2743"
"Wood, West Virginia","54107","473.4","455.3","492.0","2788"
"Thomas, Georgia","13275","473.4","447.7","500.2","1337"
"Wayne, Missouri","29223","473.3","430.4","519.8","503"
"Norfolk, Virginia","51710","473.3","460.1","486.7","5208"
"Winnebago, Illinois","17201","473.3","462.9","483.9","8371"
"Pointe Coupee, Louisiana","22077","473.3","437.7","511.3","721"
"Hamlin, South Dakota","46057","473.3","401.1","554.9","165"
"Greene, Arkansas","5055","473.3","446.8","501.1","1230"
"Johnson, Iowa","19103","473.1","455.8","490.9","3014"
"St. Louis, Missouri","29189","473.0","467.5","478.5","30263"
"Pinellas, Florida","12103","473.0","467.8","478.2","35738"
"Baxter, Arkansas","5005","472.9","448.9","498.0","1835"
"Waldo, Maine","23027","472.9","446.6","500.5","1353"
"Chatham, North Carolina","37037","472.9","453.4","493.1","2478"
"Barnes, North Dakota","38003","472.8","422.7","527.7","368"
"Spartanburg, South Carolina","45083","472.8","462.5","483.3","8377"
"Charles City, Virginia","51036","472.7","414.2","538.5","274"
"Butte, California","6007","472.7","460.9","484.6","6709"
"Gregory, South Dakota","46053","472.7","392.6","565.7","153"
"Lafayette, Missouri","29107","472.6","443.3","503.5","1031"
"Whiteside, Illinois","17195","472.6","450.7","495.5","1877"
"Rutherford, North Carolina","37161","472.5","452.4","493.3","2263"
"Stone, Mississippi","28131","472.5","430.4","517.8","495"
"Ashland, Ohio","39005","472.5","448.9","497.0","1620"
"Henry, Illinois","17073","472.5","448.9","497.1","1622"
"Owen, Indiana","18119","472.4","436.3","511.0","687"
"Bergen, New Jersey","34003","472.4","466.7","478.1","27856"
"Banks, Georgia","13011","472.4","431.4","516.3","530"
"Cobb, Georgia","13067","472.3","464.9","479.7","16969"
"Carroll, Indiana","18015","472.3","434.9","512.3","629"
"Golden Valley, North Dakota","38033","472.3","354.0","620.6","61"
"Marion, South Carolina","45067","472.3","442.1","504.2","997"
"Door, Wisconsin","55029","472.3","442.6","503.9","1155"
"Alfalfa, Oklahoma","40003","472.3","407.7","545.4","197"
"Coffee, Tennessee","47031","472.0","448.7","496.3","1606"
"Clay, Georgia","13061","472.0","382.3","579.2","115"
"Crawford, Illinois","17033","471.9","434.5","511.8","620"
"Massac, Illinois","17127","471.8","428.7","518.4","479"
"Benton, Missouri","29015","471.8","437.4","508.8","866"
"Dauphin, Pennsylvania","42043","471.8","461.2","482.7","7925"
"Brevard, Florida","12009","471.7","464.9","478.6","20891"
"Codington, South Dakota","46029","471.7","439.3","506.0","831"
"Henry, Indiana","18065","471.7","447.8","496.7","1528"
"Bottineau, North Dakota","38009","471.6","410.3","540.7","242"
"Iowa, Iowa","19095","471.6","429.7","516.8","507"
"Vanderburgh, Indiana","18163","471.6","458.5","485.1","5198"
"Lake, Indiana","18089","471.5","463.4","479.6","13787"
"Oconto, Wisconsin","55083","471.5","444.5","499.9","1243"
"Taylor, Iowa","19173","471.5","405.7","545.7","214"
"Colleton, South Carolina","45029","471.5","444.4","500.0","1224"
"Ozaukee, Wisconsin","55089","471.5","453.4","490.1","2806"
"Monroe, West Virginia","54063","471.5","427.9","518.8","486"
"Wilkinson, Georgia","13319","471.5","417.0","531.7","290"
"Hancock, Illinois","17067","471.4","432.9","512.6","635"
"Macon, North Carolina","37113","471.4","444.7","499.5","1401"
"Carroll, Missouri","29033","471.3","417.8","530.5","304"
"Kay, Oklahoma","40071","471.3","445.7","498.0","1374"
"Wells, North Dakota","38103","471.2","396.3","558.6","174"
"Wayne, Kentucky","21231","471.2","434.9","510.0","672"
"Marion, Alabama","1093","471.2","441.6","502.5","1014"
"Clinton, Pennsylvania","42035","471.1","443.3","500.3","1154"
"Buncombe, North Carolina","37021","471.1","460.4","481.9","7983"
"Chowan, North Carolina","37041","471.1","429.0","516.6","528"
"Claiborne, Mississippi","28021","471.0","411.3","537.2","246"
"St. Clair, Illinois","17163","471.0","459.9","482.3","7205"
"Brooke, West Virginia","54009","471.0","437.2","507.0","815"
"Cherokee, South Carolina","45021","470.9","447.6","495.2","1614"
"Grayson, Texas","48181","470.9","455.6","486.7","3772"
"Ransom, North Dakota","38073","470.8","399.9","551.5","183"
"Worcester, Massachusetts","25027","470.8","464.6","477.2","22719"
"St. Clair, Alabama","1115","470.8","451.9","490.3","2470"
"Ida, Iowa","19093","470.7","410.7","537.9","249"
"Lamar, Texas","48277","470.7","446.8","495.7","1536"
"Jasper, Mississippi","28061","470.7","430.2","514.2","539"
"Mifflin, Pennsylvania","42087","470.7","446.6","495.9","1555"
"Webster, Iowa","19187","470.6","442.7","499.9","1142"
"Union, Iowa","19175","470.6","424.2","521.1","405"
"La Salle, Louisiana","22059","470.6","426.2","518.5","426"
"Burt, Nebraska","31021","470.5","409.1","539.7","248"
"Guthrie, Iowa","19077","470.4","420.7","524.9","372"
"Sarpy, Nebraska","31153","470.3","455.2","485.8","3855"
"Livingston, Louisiana","22063","470.3","453.9","487.1","3298"
"Wilbarger, Texas","48487","470.3","421.9","522.8","374"
"Okfuskee, Oklahoma","40107","470.2","422.2","522.4","366"
"Knox, Illinois","17095","470.2","447.1","494.3","1692"
"Tipton, Tennessee","47167","470.2","446.8","494.4","1597"
"Buchanan, Iowa","19019","470.1","432.9","509.9","621"
"Toombs, Georgia","13279","470.1","436.4","505.8","751"
"Phelps, Nebraska","31137","469.9","415.4","530.0","294"
"Itawamba, Mississippi","28057","469.9","434.6","507.4","683"
"Adair, Iowa","19001","469.9","410.8","536.0","262"
"Cumberland, Illinois","17035","469.9","419.5","525.0","343"
"Big Horn, Montana","30003","469.9","416.0","528.7","297"
"Columbia, Washington","53013","469.8","391.8","561.0","157"
"Webster, Nebraska","31181","469.8","389.4","564.4","133"
"Etowah, Alabama","1055","469.7","453.1","486.9","3175"
"Richmond, Georgia","13245","469.7","456.4","483.2","5036"
"Howard, Iowa","19089","469.7","415.4","529.7","302"
"Chickasaw, Mississippi","28017","469.7","428.8","513.7","506"
"Brooks, Georgia","13027","469.5","427.5","514.7","500"
"Burke, North Carolina","37023","469.5","452.0","487.5","2903"
"Oconee, Georgia","13219","469.3","439.0","501.1","953"
"York, South Carolina","45091","469.2","457.6","481.1","6510"
"Augusta, Virginia","51015","469.2","450.3","488.9","2476"
"Alexander, North Carolina","37003","469.2","442.1","497.7","1188"
"Ulster, New York","36111","469.1","456.6","481.9","5733"
"Mitchell, Iowa","19131","469.1","418.3","524.9","361"
"Benzie, Michigan","26019","468.8","430.0","510.6","641"
"Harris, Georgia","13145","468.7","438.8","500.1","1016"
"Marion, Indiana","18097","468.7","462.4","475.1","22157"
"Alpena, Michigan","26007","468.7","439.2","499.8","1052"
"Camas, Idaho","16025","468.7","309.3","687.8","33"
"Hillsborough, New Hampshire","33011","468.7","459.9","477.7","11385"
"Indian River, Florida","12061","468.6","455.7","481.9","6483"
"Dundy, Nebraska","31057","468.6","362.4","602.5","74"
"Clay, Alabama","1027","468.5","423.9","516.8","438"
"Jones, Iowa","19105","468.5","432.1","507.5","662"
"Clinton, Ohio","39027","468.4","441.5","496.6","1200"
"Fairfield, Connecticut","9001","468.3","462.5","474.1","26199"
"Orleans, Vermont","50019","468.3","436.9","501.6","924"
"Dougherty, Georgia","13095","468.3","449.4","487.8","2433"
"Emmet, Michigan","26047","468.1","439.6","498.1","1125"
"Calloway, Kentucky","21035","468.0","439.3","498.3","1053"
"Lorain, Ohio","39093","468.0","458.1","478.0","9099"
"Hamblen, Tennessee","47063","468.0","446.9","490.0","1922"
"Boyd, Nebraska","31015","467.9","361.6","601.8","87"
"Boone, Nebraska","31011","467.8","399.4","545.8","194"
"Floyd, Georgia","13115","467.7","450.0","485.9","2738"
"Montgomery, Ohio","39113","467.7","460.2","475.3","15730"
"Fulton, Georgia","13121","467.7","461.4","474.0","22558"
"Osceola, Iowa","19143","467.6","402.6","541.0","210"
"St. John the Baptist, Louisiana","22095","467.6","439.5","497.0","1117"
"Concordia, Louisiana","22029","467.6","429.1","508.7","580"
"White, Indiana","18181","467.6","433.7","503.6","776"
"Screven, Georgia","13251","467.5","423.0","515.7","437"
"Florence, South Carolina","45041","467.5","452.5","482.8","3891"
"Harrison, Indiana","18061","467.5","440.0","496.4","1150"
"Sheboygan, Wisconsin","55117","467.4","451.4","483.8","3437"
"Elmore, Idaho","16039","467.4","430.0","507.2","602"
"Bibb, Alabama","1007","467.3","431.0","506.1","633"
"Lebanon, Pennsylvania","42075","467.3","452.9","482.0","4277"
"Martin, North Carolina","37117","467.3","434.8","502.0","842"
"Coweta, Georgia","13077","467.2","451.3","483.6","3448"
"Adams, Illinois","17001","467.2","446.6","488.7","2107"
"New Madrid, Missouri","29143","467.0","428.2","508.7","564"
"Tangipahoa, Louisiana","22105","467.0","450.5","483.9","3234"
"Clatsop, Oregon","41007","466.9","440.3","494.9","1290"
"Knox, Tennessee","47093","466.9","458.5","475.4","12223"
"Lawrence, Illinois","17101","466.9","425.7","511.3","488"
"Fluvanna, Virginia","51065","466.9","434.5","501.2","823"
"Pawnee, Oklahoma","40117","466.8","425.6","511.1","509"
"Louisa, Virginia","51109","466.8","438.7","496.4","1129"
"Rockdale, Georgia","13247","466.7","447.1","487.0","2277"
"Clinton, Illinois","17027","466.7","438.8","496.0","1095"
"Wayne, Illinois","17191","466.7","427.6","508.8","565"
"Sullivan, New Hampshire","33019","466.7","441.7","492.9","1440"
"Washington, Indiana","18175","466.6","434.0","501.1","804"
"Barton, Missouri","29011","466.5","419.4","517.8","387"
"Benton, Iowa","19011","466.5","433.5","501.5","787"
"Oklahoma, Oklahoma","40109","466.5","459.7","473.4","18793"
"Brunswick, North Carolina","37019","466.4","451.9","481.4","5011"
"Randolph, Georgia","13243","466.4","405.0","535.2","244"
"Tippah, Mississippi","28139","466.2","429.4","505.4","617"
"Santa Rosa, Florida","12113","466.2","452.5","480.3","4588"
"Sumter, Alabama","1119","466.2","416.5","520.5","362"
"Richland, Ohio","39139","466.1","450.9","481.7","3812"
"Roanoke, Virginia","51770","466.1","448.4","484.3","2797"
"Warren, Kentucky","21227","466.1","448.9","483.8","2893"
"Hopkins, Texas","48223","465.9","437.1","496.1","1039"
"Stephens, Oklahoma","40137","465.8","440.7","492.0","1385"
"Jersey, Illinois","17083","465.8","430.6","503.4","691"
"Franklin, Arkansas","5047","465.7","426.3","507.9","549"
"Platte, Nebraska","31141","465.7","435.4","497.6","932"
"Greenville, South Carolina","45045","465.7","457.6","473.9","13138"
"Fayette, Georgia","13113","465.4","448.9","482.4","3292"
"Lucas, Ohio","39095","465.4","456.8","474.1","11958"
"North Slope, Alaska","2185","465.4","378.5","564.4","147"
"Kaufman, Texas","48257","465.2","447.4","483.6","2693"
"Hickman, Tennessee","47081","465.2","431.1","501.5","722"
"Bay, Michigan","26017","465.2","449.0","481.9","3353"
"Clarion, Pennsylvania","42031","465.1","438.2","493.3","1212"
"Catawba, North Carolina","37035","465.1","451.4","479.1","4611"
"Story, Iowa","19169","465.0","443.9","486.8","1924"
"Susquehanna, Pennsylvania","42115","465.0","439.8","491.4","1452"
"Alachua, Florida","12001","464.9","452.9","477.1","6104"
"Anderson, South Carolina","45007","464.9","452.7","477.4","5761"
"Audrain, Missouri","29007","464.9","431.1","500.7","739"
"Wright, Missouri","29229","464.8","426.1","506.4","575"
"Emanuel, Georgia","13107","464.8","428.3","503.8","626"
"Crockett, Tennessee","47033","464.8","421.1","512.2","438"
"Mecklenburg, Virginia","51117","464.8","436.5","494.7","1171"
"Hall, Nebraska","31079","464.8","441.8","488.7","1590"
"Camden, Georgia","13039","464.7","437.3","493.2","1173"
"Fayette, Iowa","19065","464.4","428.2","503.2","679"
"Sebastian, Arkansas","5131","464.4","448.6","480.7","3402"
"Franklin, Ohio","39049","464.4","458.9","470.0","28288"
"Hocking, Ohio","39073","464.4","433.0","497.6","869"
"Calhoun, Alabama","1015","464.3","448.3","480.8","3351"
"Schoharie, New York","36095","464.3","435.6","494.5","1060"
"Sullivan, Pennsylvania","42113","464.3","406.7","530.2","268"
"Virginia Beach, Virginia","51810","464.2","455.4","473.1","11002"
"Hartford, Connecticut","9003","464.2","458.4","470.0","25867"
"Brown, Illinois","17009","464.2","396.6","540.5","171"
"Bossier, Louisiana","22015","464.1","447.6","481.0","3087"
"Hoke, North Carolina","37093","464.0","434.5","494.8","1025"
"Providence, Rhode Island","44007","463.8","456.6","471.1","16793"
"Upshur, Texas","48459","463.7","437.2","491.4","1225"
"Jefferson, Pennsylvania","42065","463.7","439.2","489.2","1461"
"Somerset, Maine","23025","463.6","440.8","487.5","1681"
"Hanover, Virginia","51085","463.6","446.7","480.9","3041"
"Madison, Nebraska","31119","463.6","433.7","495.1","958"
"Kent, Maryland","24029","463.6","428.2","501.6","761"
"Clay, Missouri","29047","463.5","451.5","475.7","5891"
"Winnebago, Iowa","19189","463.5","413.4","518.5","352"
"Camp, Texas","48063","463.4","416.4","514.6","377"
"Johnson, Texas","48251","463.3","448.9","478.2","4058"
"Leake, Mississippi","28079","463.3","426.6","502.4","613"
"Somerset, New Jersey","34035","463.3","453.6","473.2","9133"
"Washington, North Carolina","37187","463.2","418.3","512.2","449"
"Haakon, South Dakota","46055","463.2","358.2","595.3","77"
"Houston, Texas","48225","463.2","429.9","498.6","778"
"Paulding, Ohio","39125","463.1","424.3","504.8","560"
"Richland, Montana","30083","463.1","410.2","521.1","295"
"Clackamas, Oregon","41005","463.0","454.3","471.8","11680"
"Jasper, Indiana","18073","463.0","433.2","494.5","943"
"Wilkes, Georgia","13317","463.0","412.8","518.4","347"
"Carroll, New Hampshire","33003","462.9","440.3","486.6","1894"
"Warren, Indiana","18171","462.9","408.0","523.9","274"
"Westmoreland, Virginia","51193","462.8","425.8","502.6","666"
"Placer, California","6061","462.8","454.1","471.6","11431"
"Warren, Tennessee","47177","462.8","436.1","490.7","1179"
"Robertson, Tennessee","47147","462.8","441.2","485.2","1818"
"Deer Lodge, Montana","30023","462.7","412.5","518.4","337"
"Newport, Rhode Island","44005","462.7","444.9","481.1","2775"
"Klamath, Oregon","41035","462.7","442.1","484.1","2105"
"McDowell, West Virginia","54047","462.6","426.2","501.7","659"
"Sumner, Tennessee","47165","462.6","449.3","476.2","4795"
"Canyon, Idaho","16027","462.6","449.3","476.1","4760"
"Kennebec, Maine","23011","462.6","447.5","478.1","3858"
"Limestone, Alabama","1083","462.5","444.0","481.6","2458"
"Decatur, Tennessee","47039","462.5","417.3","511.9","421"
"Lincoln, Wisconsin","55069","462.4","433.0","493.6","993"
"Essex, Massachusetts","25009","462.4","456.2","468.7","22197"
"Taylor, Georgia","13269","462.3","406.1","524.7","262"
"Anne Arundel, Maryland","24003","462.3","454.7","470.1","14686"
"Caddo, Oklahoma","40015","462.3","430.7","495.8","824"
"Essex, New Jersey","34013","462.1","455.6","468.8","19650"
"Orange, Indiana","18117","462.1","424.9","502.0","608"
"St. Charles, Louisiana","22089","462.1","436.5","488.9","1304"
"Talbot, Maryland","24041","462.1","436.6","488.9","1495"
"Saunders, Nebraska","31155","462.1","425.7","501.1","638"
"Dallas, Missouri","29059","462.0","422.1","505.0","539"
"Charlotte, Florida","12015","462.0","450.0","474.3","8648"
"Sac, Iowa","19161","461.8","411.4","517.3","352"
"Moultrie, Illinois","17139","461.8","417.9","509.3","436"
"Mayes, Oklahoma","40097","461.8","435.2","489.6","1208"
"Hendricks, Indiana","18063","461.8","447.0","476.9","3858"
"Lake, Tennessee","47095","461.8","400.0","531.1","206"
"Polk, Iowa","19153","461.8","453.0","470.8","10937"
"Mineral, Montana","30061","461.8","386.6","549.8","170"
"Sampson, North Carolina","37163","461.7","440.3","484.0","1823"
"Hunt, Texas","48231","461.6","443.2","480.5","2489"
"Richland, North Dakota","38077","461.6","418.9","507.6","471"
"Richland, Louisiana","22083","461.5","423.6","501.9","581"
"Essex, New York","36031","461.5","436.0","488.3","1353"
"Cumberland, North Carolina","37051","461.5","450.6","472.6","7066"
"Calvert, Maryland","24009","461.4","442.5","480.9","2417"
"Wood, Ohio","39173","461.4","445.3","477.9","3304"
"Pulaski, Indiana","18131","461.4","415.8","511.1","397"
"Jo Daviess, Illinois","17085","461.4","428.2","496.9","849"
"McIntosh, North Dakota","38051","461.3","363.0","581.4","106"
"Plaquemines, Louisiana","22075","461.3","423.4","501.8","565"
"Carson City, Nevada","32510","461.3","439.0","484.5","1728"
"St. Charles, Missouri","29183","461.2","452.0","470.6","9944"
"DuPage, Illinois","17043","461.2","455.3","467.2","24589"
"Gulf, Florida","12045","461.1","421.3","504.2","518"
"Stewart, Georgia","13259","461.0","389.6","542.7","154"
"Lancaster, South Carolina","45057","461.0","443.3","479.4","2736"
"Falls, Texas","48145","460.9","421.0","503.7","514"
"Cheshire, New Hampshire","33005","460.9","441.7","480.8","2352"
"Foster, North Dakota","38031","460.8","373.1","564.8","110"
"Middlesex, New Jersey","34023","460.8","454.5","467.1","21467"
"Union, North Carolina","37179","460.8","448.0","473.9","5210"
"Laurens, Georgia","13175","460.7","435.8","486.6","1344"
"Hughes, South Dakota","46065","460.7","419.7","504.7","498"
"Madison, Louisiana","22065","460.7","407.9","518.5","288"
"Greene, Alabama","1063","460.6","403.6","523.9","274"
"Otoe, Nebraska","31131","460.6","418.8","505.8","493"
"Wabash, Indiana","18169","460.5","431.3","491.4","1009"
"Sullivan, New York","36105","460.5","441.1","480.4","2298"
"Crawford, Arkansas","5033","460.5","438.6","483.3","1735"
"Phillips, Arkansas","5107","460.5","421.3","502.5","558"
"McCulloch, Texas","48307","460.5","405.5","521.7","282"
"Pike, Indiana","18125","460.5","414.8","510.3","400"
"Pontotoc, Mississippi","28115","460.4","428.9","493.8","814"
"Simpson, Mississippi","28127","460.4","427.7","495.1","776"
"Potter, Pennsylvania","42105","460.4","422.4","501.3","608"
"Perry, Mississippi","28111","460.4","412.4","512.8","354"
"Shelby, Tennessee","47157","460.3","454.1","466.5","22532"
"Lapeer, Michigan","26087","460.3","442.2","479.1","2633"
"McHenry, North Dakota","38049","460.2","392.6","536.8","183"
"Porter, Indiana","18127","460.2","446.6","474.2","4563"
"Polk, Nebraska","31143","460.1","388.9","541.6","173"
"Union, Indiana","18161","460.1","399.3","528.3","221"
"New Hanover, North Carolina","37129","460.1","448.3","472.2","6097"
"Clay, Mississippi","28025","460.0","422.3","500.3","587"
"Christian, Kentucky","21047","460.0","436.6","484.3","1498"
"Lancaster, Pennsylvania","42071","459.8","452.3","467.4","15271"
"Fulton, Ohio","39051","459.8","433.4","487.4","1214"
"Burnett, Wisconsin","55013","459.8","420.5","502.5","626"
"Worth, Iowa","19195","459.8","400.4","526.2","237"
"Jackson, Mississippi","28059","459.8","445.0","475.1","3811"
"Wake, North Carolina","37183","459.8","453.6","466.1","22195"
