Incidence, US by County, All Races, Prostate (Male), 2013 - 2017
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Custer, Idaho","16037","110.6","68.6","179.9","24"
"Walla Walla, Washington","53071","110.6","95.7","127.3","206"
"Van Buren, Arkansas","5141","110.5","88.0","138.6","84"
"Lynn, Texas","48305","110.5","68.8","170.7","22"
"Forest, Wisconsin","55041","110.4","79.9","151.8","44"
"Windham, Connecticut","9015","110.4","99.4","122.4","395"
"Cape Girardeau, Missouri","29031","110.4","96.7","125.6","243"
"York, Virginia","51199","110.4","96.3","126.2","228"
"Codington, South Dakota","46029","110.4","89.5","135.1","101"
"Buffalo, Nebraska","31019","110.4","92.3","131.0","138"
"Bottineau, North Dakota","38009","110.4","74.8","161.0","32"
"Pemiscot, Missouri","29155","110.4","82.2","145.7","53"
"Marshall, West Virginia","54051","110.3","91.5","132.3","130"
"Chesterfield, South Carolina","45025","110.3","93.3","129.7","164"
"Pike, Georgia","13231","110.2","83.5","143.3","61"
"Marion, Tennessee","47115","110.1","90.3","133.5","115"
"Luzerne, Pennsylvania","42079","110.1","103.9","116.7","1190"
"Whatcom, Washington","53073","110.1","102.1","118.7","738"
"Natrona, Wyoming","56025","110.0","96.2","125.2","253"
"Russell, Kentucky","21207","110.0","85.3","140.6","70"
"Macoupin, Illinois","17117","110.0","94.1","128.2","177"
"Franklin, North Carolina","37069","109.9","95.2","126.4","219"
"Merrimack, New Hampshire","33013","109.9","100.6","120.0","545"
"Montgomery, Tennessee","47125","109.8","98.8","121.6","396"
"Sevier, Tennessee","47155","109.8","98.5","122.2","363"
"Norfolk, Massachusetts","25021","109.7","105.2","114.4","2305"
"Worth, Georgia","13321","109.7","86.3","138.3","80"
"Livingston, Michigan","26093","109.6","101.0","118.8","664"
"Spink, South Dakota","46115","109.5","70.9","164.2","26"
"Lincoln, North Carolina","37109","109.5","97.2","123.2","303"
"Dillon, South Carolina","45033","109.4","87.3","135.6","94"
"Piatt, Illinois","17147","109.4","83.9","141.3","64"
"Coweta, Georgia","13077","109.3","98.5","121.0","410"
"Randall, Texas","48381","109.3","98.3","121.1","382"
"Suffolk, Massachusetts","25025","109.2","104.2","114.3","1887"
"Otoe, Nebraska","31131","109.1","82.7","142.1","59"
"Hartley, Texas","48205","109.1","63.2","175.4","17"
"Shasta, California","6089","109.1","101.0","117.8","700"
"Edgefield, South Carolina","45037","109.0","88.4","133.5","105"
"Grainger, Tennessee","47057","109.0","87.5","134.9","95"
"Fauquier, Virginia","51061","109.0","94.8","124.9","230"
"Pettis, Missouri","29159","108.9","91.2","129.3","137"
"Hancock, Tennessee","47067","108.9","69.5","165.4","27"
"Warren, Georgia","13301","108.9","67.4","171.8","22"
"St. Clair, Michigan","26147","108.9","100.1","118.3","599"
"Latah, Idaho","16057","108.8","88.5","132.4","107"
"Martinsville, Virginia","51690","108.7","78.0","148.4","43"
"Stark, Ohio","39151","108.7","102.9","114.8","1351"
"Garfield, Colorado","8045","108.6","92.0","127.4","173"
"DuPage, Illinois","17043","108.6","104.5","112.8","2890"
"Seminole, Georgia","13253","108.6","75.2","154.7","36"
"Marion, Arkansas","5089","108.5","86.5","136.4","91"
"Scott, Kentucky","21209","108.5","90.1","129.4","137"
"Bullitt, Kentucky","21029","108.4","95.1","123.1","262"
"Tioga, Pennsylvania","42117","108.4","92.7","126.5","174"
"Lancaster, South Carolina","45057","108.4","96.7","121.3","331"
"Laurel, Kentucky","21125","108.4","93.2","125.5","194"
"Bonner, Idaho","16017","108.3","93.0","126.0","200"
"Nez Perce, Idaho","16069","108.3","91.4","127.8","150"
"Haywood, North Carolina","37087","108.2","95.4","122.7","267"
"Gallia, Ohio","39053","108.2","88.6","131.1","110"
"Delaware, Iowa","19055","108.2","83.5","138.9","67"
"Powell, Montana","30077","108.2","72.4","158.7","31"
"Johnson, Iowa","19103","108.2","96.6","120.8","345"
"Logan, Illinois","17107","108.1","87.7","132.2","100"
"Franklin, Illinois","17055","108.1","91.3","127.5","150"
"Jeff Davis, Georgia","13161","108.1","78.9","145.2","49"
"Teton, Idaho","16081","108.1","70.6","158.5","29"
"Dare, North Carolina","37055","108.0","90.8","128.0","153"
"Taylor, Texas","48441","108.0","97.1","119.9","362"
"Lauderdale, Tennessee","47097","108.0","84.9","135.6","80"
"Hunterdon, New Jersey","34019","108.0","98.1","118.9","472"
"San Luis Obispo, California","6079","108.0","101.3","114.9","1047"
"Sevier, Utah","49041","108.0","83.7","137.5","68"
"Kershaw, South Carolina","45055","107.9","93.9","123.6","228"
"Duchesne, Utah","49013","107.9","80.1","142.1","52"
"Pocahontas, West Virginia","54075","107.9","77.0","150.4","42"
"Kossuth, Iowa","19109","107.8","83.3","138.8","67"
"Horry, South Carolina","45051","107.8","101.8","114.1","1330"
"Venango, Pennsylvania","42121","107.8","93.9","123.6","226"
"Macon, North Carolina","37113","107.8","91.6","126.7","169"
"Cameron, Pennsylvania","42023","107.8","67.5","170.7","24"
"Fairfax, Virginia","51600","107.8","83.3","137.3","70"
"Winn, Louisiana","22127","107.7","80.4","142.1","54"
"Barnstable, Massachusetts","25001","107.7","101.1","114.7","1067"
"Fulton, Kentucky","21075","107.7","66.3","167.4","22"
"Rensselaer, New York","36083","107.7","98.5","117.6","537"
"Pierce, Washington","53053","107.7","103.3","112.3","2407"
"Trousdale, Tennessee","47169","107.7","71.0","157.6","29"
"St. Louis, Missouri","29510","107.7","100.3","115.5","875"
"Alger, Michigan","26003","107.6","79.1","146.4","49"
"Sweet Grass, Montana","30097","107.6","62.9","181.5","18"
"Mitchell, Texas","48335","107.6","68.4","160.9","24"
"Jackson, Wisconsin","55053","107.6","84.8","135.2","80"
"Crawford, Pennsylvania","42039","107.5","96.1","120.0","343"
"Rankin, Mississippi","28121","107.5","97.3","118.5","429"
"Ottawa, Ohio","39123","107.5","92.6","124.8","196"
"Schuyler, Missouri","29197","107.5","62.3","177.3","17"
"Lexington, Virginia","51678","107.5","60.0","183.4","16"
"King, Washington","53033","107.5","104.6","110.4","5819"
"Barbour, West Virginia","54001","107.4","81.8","139.4","62"
"Rappahannock, Virginia","51157","107.4","74.3","155.0","36"
"Essex, Massachusetts","25009","107.4","103.1","111.8","2547"
"Surry, North Carolina","37171","107.4","94.8","121.4","272"
"Berrien, Michigan","26021","107.3","98.5","116.7","574"
"Burke, Georgia","13033","107.3","81.5","138.9","66"
"Bureau, Illinois","17011","107.3","89.9","127.7","137"
"Kankakee, Illinois","17091","107.3","96.3","119.4","359"
"Stokes, North Carolina","37169","107.3","92.2","124.6","187"
"Somerset, Maryland","24039","107.3","85.6","133.3","88"
"Litchfield, Connecticut","9005","107.3","99.6","115.5","760"
"Boone, Indiana","18011","107.3","91.8","124.8","182"
"Madison, Idaho","16065","107.2","79.2","141.3","51"
"Wyoming, Pennsylvania","42131","107.2","87.8","130.4","114"
"Avery, North Carolina","37011","107.2","83.4","136.7","71"
"Radford, Virginia","51750","107.1","72.3","152.8","32"
"Virginia Beach, Virginia","51810","107.1","101.0","113.5","1214"
"Woodbury, Iowa","19193","107.1","95.2","120.1","310"
"Beauregard, Louisiana","22011","107.1","87.6","129.7","110"
"Mitchell, Iowa","19131","107.1","76.7","147.4","42"
"Roosevelt, Montana","30085","107.0","69.0","158.3","28"
"Upshur, Texas","48459","107.0","89.8","126.8","144"
"Coffee, Tennessee","47031","107.0","91.9","124.1","184"
"Lawrence, Arkansas","5075","107.0","81.6","138.6","62"
"Attala, Mississippi","28007","106.9","81.8","137.9","65"
"Wexford, Michigan","26165","106.9","88.8","128.1","128"
"Fannin, Georgia","13111","106.8","88.2","129.5","126"
"Chatham, North Carolina","37037","106.8","94.5","120.5","285"
"Erie, Pennsylvania","42049","106.7","99.8","114.0","936"
"Brazos, Texas","48041","106.7","96.1","118.1","393"
"Imperial, California","6025","106.7","96.8","117.3","438"
"Carbon, Utah","49007","106.6","81.9","136.9","67"
"Sargent, North Dakota","38081","106.6","62.3","177.1","18"
"Muscatine, Iowa","19139","106.6","89.2","126.6","140"
"Spotsylvania, Virginia","51177","106.6","95.8","118.4","379"
"Glynn, Georgia","13127","106.5","94.4","119.9","293"
"Fluvanna, Virginia","51065","106.5","86.0","131.2","97"
"San Augustine, Texas","48405","106.5","75.2","150.2","40"
"Polk, Arkansas","5113","106.5","84.5","133.3","84"
"Owen, Indiana","18119","106.4","83.2","134.9","79"
"Adair, Kentucky","21001","106.4","81.9","136.5","67"
"Evans, Georgia","13109","106.4","72.3","151.7","32"
"Emanuel, Georgia","13107","106.3","82.5","135.2","72"
"Putnam, Illinois","17155","106.3","69.9","160.2","28"
"Putnam, New York","36079","106.2","95.0","118.5","354"
"Washington, Alabama","1129","106.2","80.4","138.6","61"
"Mississippi, Arkansas","5093","106.2","87.9","127.4","128"
"Jefferson, Indiana","18077","106.2","86.2","129.7","106"
"Potter, Texas","48375","106.1","94.1","119.3","299"
"Oconto, Wisconsin","55083","106.1","90.0","124.8","163"
"Shoshone, Idaho","16079","106.1","78.8","141.5","55"
"Howard, Maryland","24027","106.1","99.1","113.6","918"
"Tazewell, Illinois","17179","106.0","96.3","116.3","461"
"Grant, Wisconsin","55043","106.0","90.3","124.0","166"
"Walker, Texas","48471","106.0","91.8","121.8","219"
"Independence, Arkansas","5063","106.0","87.9","127.0","125"
"Thurston, Nebraska","31173","106.0","58.9","174.6","16"
"Dickson, Tennessee","47043","105.9","89.7","124.4","162"
"Canyon, Idaho","16027","105.9","97.0","115.5","544"
"Magoffin, Kentucky","21153","105.9","75.8","144.9","43"
"Genesee, New York","36037","105.8","91.8","121.6","210"
"Washoe, Nevada","32031","105.8","100.2","111.7","1449"
"Henry, Illinois","17073","105.8","91.2","122.3","193"
"Stanly, North Carolina","37167","105.8","91.8","121.6","214"
"Clinton, Illinois","17027","105.7","87.7","126.6","125"
"Richland, Illinois","17159","105.7","80.5","137.3","60"
"Gibson, Indiana","18051","105.7","86.5","128.0","111"
"Green, Kentucky","21087","105.7","75.6","145.5","43"
"Jefferson, West Virginia","54037","105.7","90.0","123.5","177"
"Coryell, Texas","48099","105.7","88.6","124.9","143"
"Webster, Iowa","19187","105.6","88.1","125.9","133"
"Marion, Missouri","29127","105.6","85.2","129.8","96"
"Sussex, Delaware","10005","105.6","98.9","112.8","1001"
"Marion, Indiana","18097","105.6","101.2","110.2","2309"
"Turner, Georgia","13287","105.6","68.4","157.2","26"
"Tishomingo, Mississippi","28141","105.6","81.8","134.8","72"
"San Miguel, Colorado","8113","105.6","58.0","175.4","23"
"Benton, Arkansas","5007","105.6","97.6","114.1","657"
"Kent, Rhode Island","44003","105.5","96.7","115.0","557"
"Matagorda, Texas","48321","105.5","87.2","126.8","123"
"Tallapoosa, Alabama","1123","105.4","89.7","123.6","168"
"McClain, Oklahoma","40087","105.4","86.7","127.0","118"
"Currituck, North Carolina","37053","105.4","84.3","130.8","93"
"Fayette, Iowa","19065","105.4","83.0","132.9","79"
"Clinton, Ohio","39027","105.3","87.5","125.8","130"
"Gadsden, Florida","12039","105.3","88.6","124.5","151"
"Fort Bend, Texas","48157","105.3","100.0","110.8","1737"
"Stone, Mississippi","28131","105.2","79.7","137.0","62"
"Cumberland, Virginia","51049","105.2","73.7","147.9","38"
"Harrison, Ohio","39067","105.2","80.6","136.5","64"
"Jasper, Texas","48241","105.2","87.6","125.7","129"
"Bristol, Rhode Island","44001","105.2","90.1","122.5","179"
"Mason, Michigan","26105","105.1","86.7","126.8","123"
"Mills, Texas","48333","105.1","66.1","166.1","23"
"Thayer, Nebraska","31169","105.1","65.9","164.8","23"
"Ripley, Indiana","18137","105.1","84.6","129.5","95"
"Smith, Mississippi","28129","105.1","78.5","138.7","55"
"Carlisle, Kentucky","21039","105.0","61.1","171.8","18"
"Greene, North Carolina","37079","105.0","80.8","134.6","70"
"Plymouth, Massachusetts","25023","105.0","100.0","110.2","1755"
"Lancaster, Virginia","51103","105.0","78.3","142.3","59"
"Alleghany, North Carolina","37005","104.9","77.9","141.0","54"
"Kane, Illinois","17089","104.9","99.3","110.7","1434"
"Carroll, Illinois","17015","104.9","79.9","136.9","63"
"Alexander, North Carolina","37003","104.9","87.6","125.0","139"
"Pope, Illinois","17151","104.9","65.1","170.6","22"
"Saline, Illinois","17165","104.9","83.7","130.4","87"
"Chester, Pennsylvania","42029","104.9","99.8","110.2","1677"
"Nassau, Florida","12089","104.9","93.6","117.5","332"
"Duplin, North Carolina","37061","104.8","90.1","121.4","191"
"Tipton, Indiana","18159","104.8","79.4","137.1","59"
"Barron, Wisconsin","55005","104.8","89.9","121.8","183"
"Pontotoc, Oklahoma","40123","104.7","86.3","126.1","115"
"Christian, Kentucky","21047","104.7","88.8","122.5","160"
"Henry, Kentucky","21103","104.7","77.7","138.9","54"
"Grady, Georgia","13131","104.7","83.0","130.9","83"
"Berkeley, South Carolina","45015","104.7","96.0","114.0","577"
"Pearl River, Mississippi","28109","104.6","90.4","120.7","202"
"Caldwell, Louisiana","22021","104.6","70.8","149.9","32"
"Granville, North Carolina","37077","104.6","89.9","121.2","196"
"Nash, North Carolina","37127","104.6","93.2","117.3","322"
"Pitt, North Carolina","37147","104.6","94.3","115.6","417"
"Fayette, Texas","48149","104.6","85.6","127.5","111"
"San Bernardino, California","6071","104.6","101.6","107.7","4927"
"Columbia, Georgia","13073","104.6","93.9","116.2","389"
"Luna, New Mexico","35029","104.6","84.6","128.7","96"
"Jasper, Illinois","17079","104.6","72.8","147.3","36"
"Berkeley, West Virginia","54003","104.5","93.4","116.6","351"
"Montgomery, New York","36057","104.5","89.1","122.0","174"
"Chester, Tennessee","47023","104.5","78.1","137.6","54"
"Williamson, Texas","48491","104.5","98.4","110.8","1188"
"Contra Costa, California","6013","104.4","100.8","108.1","3314"
"Sitka, Alaska","2220","104.4","66.9","156.1","27"
"Clinton, Indiana","18023","104.4","84.3","128.0","97"
"Henry, Iowa","19087","104.3","80.8","133.0","69"
"Pulaski, Georgia","13235","104.3","75.3","143.6","44"
"Gaston, North Carolina","37071","104.3","96.2","112.9","658"
"Union, Indiana","18161","104.2","66.9","157.1","26"
"Crenshaw, Alabama","1041","104.2","75.7","140.9","47"
"Langlade, Wisconsin","55067","104.2","83.2","130.1","87"
"New London, Connecticut","9011","104.2","97.4","111.3","919"
"St. Francis, Arkansas","5123","104.1","82.8","129.5","88"
"Kearney, Nebraska","31099","104.1","65.5","159.4","23"
"Stoddard, Missouri","29207","104.1","84.9","126.7","105"
"Quay, New Mexico","35037","104.1","72.6","147.9","37"
"Page, Iowa","19145","104.1","79.1","135.4","60"
"Limestone, Alabama","1083","104.1","91.8","117.6","280"
"Lynchburg, Virginia","51680","104.1","89.6","120.3","190"
"Union, Oregon","41061","104.0","83.6","128.3","94"
"Walworth, Wisconsin","55127","104.0","92.8","116.2","335"
"Custer, Nebraska","31041","104.0","75.3","141.9","44"
"Caldwell, Kentucky","21033","104.0","76.3","140.0","49"
"Loudoun, Virginia","51107","104.0","96.4","112.1","792"
"Bedford, Tennessee","47003","103.9","86.8","123.6","137"
"Porter, Indiana","18127","103.9","94.8","113.8","517"
"Jefferson, Oregon","41031","103.8","83.0","129.0","90"
"Gilmer, Georgia","13123","103.8","86.1","124.8","133"
"Sabine, Texas","48403","103.8","77.0","140.6","57"
"Barnwell, South Carolina","45011","103.8","80.3","132.6","71"
"Buncombe, North Carolina","37021","103.8","96.9","111.2","862"
"Jo Daviess, Illinois","17085","103.8","84.5","127.4","106"
"McNairy, Tennessee","47109","103.7","83.8","127.5","99"
"Middlesex, Virginia","51119","103.7","77.7","139.2","57"
"Webster, West Virginia","54101","103.7","72.5","146.9","38"
"Jefferson, Nebraska","31095","103.7","66.3","156.7","28"
"Panola, Texas","48365","103.7","81.8","130.2","82"
"Shelby, Kentucky","21211","103.7","86.0","124.0","134"
"Denton, Texas","48121","103.6","98.1","109.3","1606"
"Powhatan, Virginia","51145","103.5","84.8","125.8","112"
"Carroll, Arkansas","5015","103.5","85.2","125.4","119"
"Tarrant, Texas","48439","103.5","100.3","106.7","4560"
"Roanoke, Virginia","51770","103.5","91.5","116.8","287"
"Middlesex, Connecticut","9007","103.5","95.1","112.5","594"
"Warrick, Indiana","18173","103.5","89.5","119.3","207"
"Ellis, Oklahoma","40045","103.5","58.2","175.8","16"
"Washington, Maryland","24043","103.4","94.2","113.3","481"
"Grant, Indiana","18053","103.4","90.2","118.2","229"
"Mobile, Alabama","1097","103.4","97.5","109.6","1232"
"Sawyer, Wisconsin","55113","103.4","82.0","130.5","84"
"Morris, Texas","48343","103.4","75.2","140.0","46"
"Chickasaw, Iowa","19037","103.4","75.0","140.3","47"
"Addison, Vermont","50001","103.4","86.5","123.2","141"
"Anderson, South Carolina","45007","103.3","95.3","111.9","640"
"Emery, Utah","49015","103.3","70.8","146.7","34"
"Dooly, Georgia","13093","103.2","75.7","138.3","50"
"Otero, Colorado","8089","103.2","79.2","133.0","65"
"Wayne, Tennessee","47181","103.2","78.5","133.9","61"
"Franklin, Kentucky","21073","103.2","87.3","121.3","160"
"Greene, Mississippi","28041","103.1","73.0","141.7","41"
"St. Bernard, Louisiana","22087","103.1","83.4","126.0","108"
"Vernon, Louisiana","22115","103.1","84.7","124.3","114"
"Oscoda, Michigan","26135","103.1","73.8","144.6","44"
"Richardson, Nebraska","31147","103.0","70.6","148.3","34"
"Marshall, Kentucky","21157","103.0","85.7","123.5","128"
"Bay, Florida","12005","103.0","94.6","112.0","576"
"Massac, Illinois","17127","103.0","76.3","137.1","51"
"Bourbon, Kentucky","21017","102.9","79.2","132.0","67"
"Adams, Nebraska","31001","102.9","83.1","126.2","99"
"Sierra, New Mexico","35051","102.8","79.0","135.6","70"
"Effingham, Georgia","13103","102.8","85.3","122.8","140"
"Sanilac, Michigan","26151","102.8","87.3","120.7","162"
"Waller, Texas","48473","102.8","84.8","123.6","122"
"Mercer, Kentucky","21167","102.7","79.7","130.8","74"
"Winnebago, Wisconsin","55139","102.7","93.8","112.1","521"
"Pulaski, Kentucky","21199","102.7","89.3","117.8","219"
"McDonough, Illinois","17109","102.7","82.3","127.0","93"
"Starke, Indiana","18149","102.6","80.7","129.1","80"
"Gem, Idaho","16045","102.6","80.1","130.8","72"
"San Juan, Washington","53055","102.6","81.6","130.4","92"
"Cabell, West Virginia","54011","102.6","91.2","115.1","306"
"Augusta, Virginia","51015","102.6","91.0","115.6","290"
"Manitowoc, Wisconsin","55071","102.6","91.2","115.3","307"
"Cumberland, Tennessee","47035","102.5","90.7","115.8","296"
"Clarke, Iowa","19039","102.5","69.9","146.7","33"
"Henderson, North Carolina","37089","102.4","93.2","112.4","473"
"Dearborn, Indiana","18029","102.4","87.4","119.5","176"
"Lake, Florida","12069","102.4","97.0","108.1","1425"
"Roscommon, Michigan","26143","102.4","85.9","123.1","145"
"Grant, Louisiana","22043","102.4","78.5","131.4","66"
"Washington, Arkansas","5143","102.3","93.3","111.9","503"
"Union, Ohio","39159","102.3","85.7","121.3","144"
"Grayson, Texas","48181","102.3","92.4","113.0","410"
"Clay, North Carolina","37043","102.3","75.1","139.4","52"
"Missoula, Montana","30063","102.3","91.4","114.2","346"
"Harrison, West Virginia","54033","102.2","89.1","116.9","230"
"Big Horn, Wyoming","56003","102.2","74.8","138.0","48"
"Rockbridge, Virginia","51163","102.1","82.8","125.7","101"
"Middlesex, Massachusetts","25017","102.1","99.1","105.2","4508"
"Russell, Alabama","1113","102.1","86.2","120.2","157"
"Austin, Texas","48015","102.1","83.1","124.6","107"
"Licking, Ohio","39089","102.1","93.5","111.3","545"
"Hanover, Virginia","51085","102.1","91.5","113.8","355"
"Greene, Tennessee","47059","102.1","89.4","116.2","250"
"Sarpy, Nebraska","31153","102.0","92.2","112.6","424"
"Portage, Ohio","39133","102.0","93.1","111.6","506"
"LaPorte, Indiana","18091","102.0","91.3","113.7","352"
"Jackson, Georgia","13157","102.0","87.3","118.6","187"
"Brown, Illinois","17009","102.0","61.6","159.9","20"
"Richmond, North Carolina","37153","101.9","85.3","121.0","140"
"Chemung, New York","36015","101.8","90.2","114.5","293"
"Salt Lake, Utah","49035","101.8","97.6","106.2","2377"
"Osceola, Florida","12097","101.8","94.7","109.2","814"
"Somerset, Pennsylvania","42111","101.7","90.4","114.4","302"
"Carbon, Pennsylvania","42025","101.7","89.3","115.7","252"
"Pondera, Montana","30073","101.7","63.2","158.1","23"
"McLean, Illinois","17113","101.7","92.1","112.1","434"
"Escambia, Florida","12033","101.6","95.0","108.5","940"
"Castro, Texas","48069","101.5","64.6","152.8","24"
"Richland, Ohio","39139","101.4","91.7","111.9","413"
"Carroll, Georgia","13045","101.4","89.3","114.7","277"
"Morrow, Oregon","41049","101.4","71.2","141.1","38"
"Wrangell-Petersburg, Alaska","2280","101.4","62.8","158.8","24"
"Decatur, Indiana","18031","101.4","80.2","126.8","82"
"Highland, Ohio","39071","101.4","84.6","120.6","134"
"Lapeer, Michigan","26087","101.4","89.9","114.2","309"
"Greene, Illinois","17061","101.3","73.9","136.6","46"
"Wood, Ohio","39173","101.3","90.9","112.7","364"
"Hutchinson, South Dakota","46067","101.3","67.4","149.3","29"
"Beaufort, North Carolina","37013","101.3","86.6","118.3","184"
"Rockcastle, Kentucky","21203","101.3","76.0","133.2","57"
"Ballard, Kentucky","21007","101.3","67.6","148.2","30"
"Cambria, Pennsylvania","42021","101.2","92.4","110.7","514"
"Wabash, Indiana","18169","101.2","82.9","122.9","109"
"Cleburne, Alabama","1029","101.2","75.2","134.3","53"
"Hillsborough, Florida","12057","101.2","97.8","104.6","3606"
"McHenry, Illinois","17111","101.2","94.3","108.5","881"
"Bath, Kentucky","21011","101.1","71.4","139.9","40"
"Pike, Illinois","17149","101.1","76.2","132.4","58"
"Boise, Idaho","16015","101.1","70.7","147.5","40"
"Saguache, Colorado","8109","101.0","64.8","155.0","29"
"Washington, Maine","23029","101.0","83.8","121.2","133"
"El Dorado, California","6017","101.0","93.7","108.9","748"
"White, Georgia","13311","100.9","82.7","122.5","112"
"Monroe, Pennsylvania","42089","100.9","92.4","110.0","563"
"Hopkins, Texas","48223","100.9","83.3","121.5","119"
"Union, Louisiana","22111","100.9","79.7","126.7","81"
"Colquitt, Georgia","13071","100.9","83.5","121.0","126"
"Brazoria, Texas","48039","100.8","93.8","108.3","843"
"Broadwater, Montana","30007","100.8","65.2","154.5","27"
"Wayne, Ohio","39169","100.8","90.6","111.8","372"
"Robertson, Tennessee","47147","100.8","86.7","116.6","197"
"Klickitat, Washington","53039","100.7","80.8","125.1","95"
"Snohomish, Washington","53061","100.7","96.2","105.4","2061"
"Galveston, Texas","48167","100.7","93.7","108.0","857"
"Carbon, Wyoming","56007","100.7","74.1","134.2","51"
"Marion, Alabama","1093","100.7","82.3","122.5","108"
"Duval, Florida","12031","100.6","96.5","104.9","2383"
"Claiborne, Tennessee","47025","100.6","82.0","122.7","110"
"Vanderburgh, Indiana","18163","100.6","92.0","109.8","536"
"Love, Oklahoma","40085","100.6","68.2","144.4","32"
"Culpeper, Virginia","51047","100.6","84.9","118.7","151"
"Otsego, Michigan","26137","100.6","81.2","124.0","96"
"Cannon, Tennessee","47015","100.5","73.6","135.1","48"
"Washington, New York","36115","100.5","87.3","115.3","217"
"Warren, Ohio","39165","100.5","92.5","109.0","625"
"Antelope, Nebraska","31003","100.5","65.8","151.2","27"
"Hood River, Oregon","41027","100.5","77.4","128.7","69"
"New Haven, Connecticut","9009","100.5","96.6","104.6","2622"
"Eau Claire, Wisconsin","55035","100.4","88.8","113.2","286"
"Brunswick, North Carolina","37019","100.4","92.1","109.5","631"
"Unicoi, Tennessee","47171","100.4","77.9","128.6","70"
"Barren, Kentucky","21009","100.4","83.9","119.4","137"
"Loudon, Tennessee","47105","100.4","87.6","115.0","235"
"Southeast Fairbanks, Alaska","2240","100.4","59.2","160.0","23"
"Clinton, Iowa","19045","100.4","85.4","117.5","165"
"Franklin, Maine","23007","100.3","83.1","120.8","124"
"Rio Grande, Colorado","8105","100.3","71.6","138.2","42"
"Jackson, Ohio","39079","100.3","81.1","123.0","103"
"Anderson, Tennessee","47001","100.3","88.6","113.3","276"
"Mitchell, Georgia","13205","100.2","76.9","128.6","65"
"Clackamas, Oregon","41005","100.2","94.7","106.0","1311"
"Franklin, Tennessee","47051","100.2","84.5","118.4","149"
"Clallam, Washington","53009","100.2","89.9","111.7","360"
"Lincoln, Kentucky","21137","100.2","79.3","125.5","81"
"Ravalli, Montana","30081","100.1","86.3","116.0","199"
"Lamb, Texas","48279","100.1","70.6","138.2","38"
"Rock Island, Illinois","17161","100.1","91.2","109.7","482"
"Jenkins, Georgia","13165","100.1","63.8","150.0","26"
"Isle of Wight, Virginia","51093","100.1","82.9","120.3","128"
"Dakota, Nebraska","31043","100.0","74.7","131.3","55"
"Silver Bow, Montana","30093","100.0","82.5","120.5","120"
"Lake, Illinois","17097","99.9","95.4","104.7","1950"
"Potter, Pennsylvania","42105","99.9","77.7","127.8","71"
"Butler, Iowa","19023","99.9","75.1","131.6","56"
"McLennan, Texas","48309","99.9","92.1","108.2","631"
"Marion, Florida","12083","99.9","94.8","105.3","1539"
"Roberts, South Dakota","46109","99.9","69.7","140.5","37"
"Hughes, Oklahoma","40063","99.8","71.9","135.5","43"
"Granite, Montana","30039","99.8","58.1","180.6","18"
"Broome, New York","36007","99.8","92.0","108.0","641"
"Madison, Montana","30057","99.7","71.1","140.9","45"
"Kenton, Kentucky","21117","99.7","90.1","110.0","434"
"Honolulu, Hawaii","15003","99.7","96.0","103.5","2859"
"De Witt, Illinois","17039","99.7","74.4","131.6","54"
"Riverside, California","6065","99.7","97.2","102.3","6116"
"McIntosh, Georgia","13191","99.7","75.9","130.7","62"
"Humboldt, Iowa","19091","99.6","69.0","141.1","35"
"Osceola, Iowa","19143","99.6","63.4","152.5","24"
"Summit, Ohio","39153","99.6","94.9","104.6","1730"
"Mason, Washington","53045","99.6","87.5","113.1","261"
"Canadian, Oklahoma","40017","99.6","88.9","111.3","340"
"Randolph, Georgia","13243","99.5","65.2","149.8","27"
"Palm Beach, Florida","12099","99.5","96.8","102.3","5176"
"Worcester, Massachusetts","25027","99.5","95.4","103.7","2409"
"Scurry, Texas","48415","99.5","72.9","132.8","48"
"Delta, Texas","48119","99.5","57.6","163.8","19"
"Henderson, Kentucky","21101","99.4","83.2","118.2","142"
"Columbia, Oregon","41009","99.4","84.8","116.2","177"
"Lewis, West Virginia","54041","99.4","75.7","129.3","61"
"Davidson, North Carolina","37057","99.3","90.9","108.4","533"
"Rock, Wisconsin","55105","99.3","90.4","108.8","485"
"Boone, Kentucky","21015","99.3","88.5","111.2","335"
"Lake, Montana","30047","99.3","81.8","120.0","118"
"Baxter, Arkansas","5005","99.3","85.8","115.2","207"
"Chambers, Texas","48071","99.3","79.3","122.7","96"
"Adams, Pennsylvania","42001","99.2","89.0","110.4","355"
"Strafford, New Hampshire","33017","99.2","88.6","110.7","345"
"Jones, Texas","48253","99.2","75.2","128.7","59"
"Van Buren, Michigan","26159","99.2","86.8","113.1","247"
"Trumbull, Ohio","39155","99.2","92.0","107.0","722"
"Dauphin, Pennsylvania","42043","99.2","92.3","106.5","817"
"Mahoning, Ohio","39099","99.2","92.3","106.5","810"
"Frederick, Maryland","24021","99.2","91.6","107.3","675"
"Shelby, Missouri","29205","99.2","61.1","155.3","21"
"Carson City, Nevada","32510","99.2","85.8","114.5","201"
"Lawrence, Pennsylvania","42073","99.1","88.4","110.9","324"
"Livingston, Louisiana","22063","99.1","88.3","110.9","334"
"Washington, Rhode Island","44009","99.1","89.9","109.1","455"
"Fremont, Wyoming","56013","99.1","82.8","118.0","137"
"Pitkin, Colorado","8097","99.1","76.1","128.3","71"
"Washington, Pennsylvania","42125","99.1","91.9","106.8","735"
