Demographics, US by County, Population, Age 65 and Over (Both Sexes - 2014 to 2018), 2014 - 2018
Area,County FIPS,Percent
"Etowah, Alabama","1055","33.4"
"Walton, Georgia","13297","33.4"
"Dallas, Arkansas","5039","33.4"
"Franklin, Illinois","17055","33.4"
"Sheridan, Kansas","20179","33.3"
"Tippah, Mississippi","28139","33.3"
"St. Mary's, Maryland","24037","33.3"
"Montgomery, New York","36057","33.3"
"Tioga, Pennsylvania","42117","33.3"
"Lawrence, Mississippi","28077","33.3"
"Edwards, Illinois","17047","33.3"
"Austin, Texas","48015","33.3"
"Sabine, Texas","48403","33.3"
"Washington, Kentucky","21229","33.3"
"Ellis, Oklahoma","40045","33.3"
"Miller, Georgia","13201","33.3"
"Berks, Pennsylvania","42011","33.3"
"Vance, North Carolina","37181","33.3"
"Trinity, Texas","48455","33.3"
"Madison, Florida","12079","33.3"
"Galveston, Texas","48167","33.3"
"Covington, Virginia","51580","33.3"
"Crook, Oregon","41013","33.3"
"Crenshaw, Alabama","1041","33.3"
"Queens, New York","36081","33.3"
"Wright, Minnesota","27171","33.3"
"Kane, Illinois","17089","33.3"
"Nottoway, Virginia","51135","33.3"
"Arthur, Nebraska","31005","33.3"
"Golden Valley, North Dakota","38033","33.3"
"Mississippi, Missouri","29133","33.3"
"Panola, Mississippi","28107","33.3"
"Columbus, North Carolina","37047","33.3"
"Cross, Arkansas","5037","33.3"
"Williamson, Illinois","17199","33.3"
"Bamberg, South Carolina","45009","33.3"
"Anderson, South Carolina","45007","33.3"
"Clinton, Iowa","19045","33.3"
"Coos, Oregon","41011","33.3"
"Little River, Arkansas","5081","33.3"
"Wright, Missouri","29229","33.3"
"Williams, Ohio","39171","33.3"
"Butts, Georgia","13035","33.3"
"Clinton, Missouri","29049","33.3"
"Butler, Kentucky","21031","33.3"
"Haakon, South Dakota","46055","33.3"
"Chesapeake, Virginia","51550","33.3"
"Montgomery, Illinois","17135","33.3"
"Holmes, Florida","12059","33.3"
"Rains, Texas","48379","33.3"
"Lenoir, North Carolina","37107","33.3"
"Lackawanna, Pennsylvania","42069","33.2"
"Douglas, Oregon","41019","33.2"
"Douglas, Missouri","29067","33.2"
"Sussex, Delaware","10005","33.2"
"Renville, North Dakota","38075","33.2"
"Ripley, Missouri","29181","33.2"
"Gilchrist, Florida","12041","33.2"
"Effingham, Georgia","13103","33.2"
"Noble, Indiana","18113","33.2"
"Van Buren, Arkansas","5141","33.2"
"Oneida, New York","36065","33.2"
"Franklin, Kansas","20059","33.2"
"Lane, Kansas","20101","33.2"
"Freeborn, Minnesota","27047","33.2"
"Martin, Florida","12085","33.2"
"Shelby, Illinois","17173","33.2"
"Murray, Oklahoma","40099","33.2"
"Meriwether, Georgia","13199","33.2"
"Vernon, Wisconsin","55123","33.2"
"Muskegon, Michigan","26121","33.2"
"Hudspeth, Texas","48229","33.2"
"Creek, Oklahoma","40037","33.2"
"Upshur, West Virginia","54097","33.2"
"Howard, Indiana","18067","33.2"
"Newberry, South Carolina","45071","33.2"
"Warren, Tennessee","47177","33.2"
"Thomas, Georgia","13275","33.2"
"Laclede, Missouri","29105","33.2"
"Darke, Ohio","39037","33.2"
"Pasco, Florida","12101","33.2"
"Erie, New York","36029","33.2"
"Ida, Iowa","19093","33.2"
"Lake and Peninsula, Alaska","2164","33.2"
"Lincoln, Kentucky","21137","33.2"
"Southeast Fairbanks, Alaska","2240","33.2"
"Walworth, Wisconsin","55127","33.2"
"Orange, New York","36071","33.2"
"Randolph, West Virginia","54083","33.2"
"Boone, Illinois","17007","33.2"
"Franklin, Iowa","19069","33.2"
"Gallia, Ohio","39053","33.2"
"Montrose, Colorado","8085","33.2"
"Kemper, Mississippi","28069","33.2"
"Dunn, North Dakota","38025","33.2"
"Perry, Tennessee","47135","33.2"
"Throckmorton, Texas","48447","33.2"
"Medina, Texas","48325","33.2"
"Noble, Oklahoma","40103","33.2"
"Berrien, Michigan","26021","33.2"
"Caldwell, Missouri","29025","33.2"
"Wahkiakum, Washington","53069","33.2"
"Delaware, Pennsylvania","42045","33.2"
"Monroe, Wisconsin","55081","33.2"
"Grant, Arkansas","5053","33.2"
"Rogers, Oklahoma","40131","33.2"
"Barron, Wisconsin","55005","33.2"
"Sequoyah, Oklahoma","40135","33.2"
"Rock, Nebraska","31149","33.2"
"Lincoln, Arkansas","5079","33.2"
"Waseca, Minnesota","27161","33.2"
"Murray, Minnesota","27101","33.2"
"Dyer, Tennessee","47045","33.2"
"Orange, California","6059","33.2"
"Lycoming, Pennsylvania","42081","33.2"
"Georgetown, South Carolina","45043","33.2"
"Clinton, New York","36019","33.2"
"Baylor, Texas","48023","33.2"
"Red Lake, Minnesota","27125","33.2"
"Montgomery, Indiana","18107","33.2"
"Marshall, Tennessee","47117","33.1"
"Ohio, Kentucky","21183","33.1"
"Richardson, Nebraska","31147","33.1"
"St. Clair, Illinois","17163","33.1"
"Highland, Ohio","39071","33.1"
"Taylor, Florida","12123","33.1"
"Culberson, Texas","48109","33.1"
"Decatur, Indiana","18031","33.1"
"Suwannee, Florida","12121","33.1"
"Clark, Illinois","17023","33.1"
"McHenry, North Dakota","38049","33.1"
"Muskingum, Ohio","39119","33.1"
"Randolph, Missouri","29175","33.1"
"Walsh, North Dakota","38099","33.1"
"Trempealeau, Wisconsin","55121","33.1"
"Pope, Minnesota","27121","33.1"
"Colfax, New Mexico","35007","33.1"
"Worth, Georgia","13321","33.1"
"Carter, Kentucky","21043","33.1"
"Marion, Illinois","17121","33.1"
"Morrow, Oregon","41049","33.1"
"Miller, Arkansas","5091","33.1"
"Putnam, Georgia","13237","33.1"
"Todd, Minnesota","27153","33.1"
"Morrill, Nebraska","31123","33.1"
"Calhoun, Mississippi","28013","33.1"
"Ramsey, North Dakota","38071","33.1"
"Cowlitz, Washington","53015","33.1"
"Huron, Ohio","39077","33.1"
"Defiance, Ohio","39039","33.1"
"Cullman, Alabama","1043","33.1"
"McCormick, South Carolina","45065","33.1"
"Williamsburg, South Carolina","45089","33.1"
"Crittenden, Kentucky","21055","33.1"
"Clearwater, Minnesota","27029","33.1"
"Manassas Park, Virginia","51685","33.1"
"Pawnee, Nebraska","31133","33.1"
"Grady, Oklahoma","40051","33.1"
"Monroe, Iowa","19135","33.1"
"Conway, Arkansas","5029","33.1"
"Woodford, Illinois","17203","33.1"
"Hardeman, Tennessee","47069","33.1"
"Shelby, Iowa","19165","33.1"
"DeKalb, Indiana","18033","33.1"
"San Jacinto, Texas","48407","33.1"
"Carroll, Tennessee","47017","33.1"
"DeKalb, Tennessee","47041","33.1"
"Carroll, Arkansas","5015","33.1"
"Transylvania, North Carolina","37175","33.1"
"Madison, Virginia","51113","33.1"
"Barry, Missouri","29009","33.1"
"Pierce, Nebraska","31139","33.1"
"Craig, Oklahoma","40035","33.1"
"Henry, Alabama","1067","33.1"
"St. Louis, Missouri","29189","33.1"
"Carlisle, Kentucky","21039","33.1"
"Simpson, Kentucky","21213","33.1"
"Clarke, Mississippi","28023","33.1"
"Wake, North Carolina","37183","33.1"
"Catoosa, Georgia","13047","33.1"
"Sumner, Kansas","20191","33.1"
"Sanborn, South Dakota","46111","33.1"
"St. Francis, Arkansas","5123","33.1"
"Texas, Missouri","29215","33.1"
"Kiowa, Oklahoma","40075","33.1"
"Aiken, South Carolina","45003","33.1"
"Union, Arkansas","5139","33.1"
"Denton, Texas","48121","33.1"
"Perry, Missouri","29157","33.1"
"Hertford, North Carolina","37091","33.1"
"Jefferson, Illinois","17081","33.1"
"Flagler, Florida","12035","33.0"
"Dolores, Colorado","8033","33.0"
"San Augustine, Texas","48405","33.0"
"Alamance, North Carolina","37001","33.0"
"Hart, Georgia","13147","33.0"
"Jefferson, Louisiana","22051","33.0"
"Mitchell, Iowa","19131","33.0"
"Bristol, Virginia","51520","33.0"
"Miami, Indiana","18103","33.0"
"Prince William, Virginia","51153","33.0"
"Hamilton, Nebraska","31081","33.0"
"Grant, Louisiana","22043","33.0"
"Van Zandt, Texas","48467","33.0"
"Stone, Arkansas","5137","33.0"
"Webster, Georgia","13307","33.0"
"Iberville, Louisiana","22047","33.0"
"Logan, Illinois","17107","33.0"
"Emmet, Iowa","19063","33.0"
"Dixon, Nebraska","31051","33.0"
"Tillman, Oklahoma","40141","33.0"
"Mitchell, Georgia","13205","33.0"
"Cuyahoga, Ohio","39035","33.0"
"Crow Wing, Minnesota","27035","33.0"
"Sublette, Wyoming","56035","33.0"
"Monroe, Alabama","1099","33.0"
"New Castle, Delaware","10003","33.0"
"Osceola, Iowa","19143","33.0"
"Marshall, Indiana","18099","33.0"
"Clark, Washington","53011","33.0"
"Coffee, Tennessee","47031","33.0"
"Greenwood, Kansas","20073","33.0"
"Otoe, Nebraska","31131","33.0"
"Franklin, Arkansas","5047","33.0"
"Van Wert, Ohio","39161","33.0"
"Dent, Missouri","29065","33.0"
"Faribault, Minnesota","27043","33.0"
"Haywood, Tennessee","47075","33.0"
"Hancock, Iowa","19081","33.0"
"Alameda, California","6001","33.0"
"Franklin, Pennsylvania","42055","33.0"
"Mercer, Ohio","39107","33.0"
"Wabash, Indiana","18169","33.0"
"Saunders, Nebraska","31155","33.0"
"Mendocino, California","6045","33.0"
"Johnson, Nebraska","31097","33.0"
"Clay, Georgia","13061","33.0"
"Decatur, Kansas","20039","33.0"
"Jasper, Indiana","18073","33.0"
"Grundy, Iowa","19075","33.0"
"Madison, Mississippi","28089","33.0"
"DeSoto, Mississippi","28033","33.0"
"Fulton, Indiana","18049","33.0"
"Chicot, Arkansas","5017","33.0"
"Benton, Mississippi","28009","33.0"
"Oconee, South Carolina","45073","33.0"
"Pierce, Wisconsin","55093","33.0"
"Park, Wyoming","56029","33.0"
"Itawamba, Mississippi","28057","33.0"
"Clarendon, South Carolina","45027","33.0"
"Carroll, Missouri","29033","33.0"
"Cass, Illinois","17017","33.0"
"Knox, Kentucky","21121","33.0"
"Franklin, Tennessee","47051","33.0"
"Arkansas, Arkansas","5001","32.9"
"Oceana, Michigan","26127","32.9"
"Clay, Arkansas","5021","32.9"
"Fulton, Kentucky","21075","32.9"
"Houston, Alabama","1069","32.9"
"Macon, Illinois","17115","32.9"
"Cumberland, Pennsylvania","42041","32.9"
"Winnebago, Illinois","17201","32.9"
"Union, Louisiana","22111","32.9"
"Wichita, Kansas","20203","32.9"
"St. Louis, Minnesota","27137","32.9"
"King, Washington","53033","32.9"
"Jones, Texas","48253","32.9"
"Cherokee, Iowa","19035","32.9"
"Stephens, Georgia","13257","32.9"
"White, Illinois","17193","32.9"
"Pulaski, Illinois","17153","32.9"
"Florence, South Carolina","45041","32.9"
"Des Moines, Iowa","19057","32.9"
"Jefferson, Nebraska","31095","32.9"
"Linn, Kansas","20107","32.9"
"Jay, Indiana","18075","32.9"
"Webster, Nebraska","31181","32.9"
"Carson, Texas","48065","32.9"
"Furnas, Nebraska","31065","32.9"
"Chambers, Texas","48071","32.9"
"Burleson, Texas","48051","32.9"
"Wilcox, Alabama","1131","32.9"
"Allen, Kentucky","21003","32.9"
"Union, Georgia","13291","32.9"
"Colleton, South Carolina","45029","32.9"
"Page, Iowa","19145","32.9"
"Burke, Georgia","13033","32.9"
"Madison, Indiana","18095","32.9"
"Eddy, North Dakota","38027","32.9"
"Bradley, Tennessee","47011","32.9"
"Delta, Colorado","8029","32.9"
"Barbour, West Virginia","54001","32.9"
"McCulloch, Texas","48307","32.9"
"Miner, South Dakota","46097","32.8"
"Mercer, West Virginia","54055","32.8"
"Las Animas, Colorado","8071","32.8"
"Goshen, Wyoming","56015","32.8"
"Jessamine, Kentucky","21113","32.8"
"Wayne, Georgia","13305","32.8"
"Butler, Iowa","19023","32.8"
"Jackson, Indiana","18071","32.8"
"Warren, Iowa","19181","32.8"
"Pottawattamie, Iowa","19155","32.8"
"Henderson, Texas","48213","32.8"
"Lincoln, Wyoming","56023","32.8"
"Lake, Indiana","18089","32.8"
"Sheridan, Montana","30091","32.8"
"Perquimans, North Carolina","37143","32.8"
"Carroll, Iowa","19027","32.8"
"Edmunds, South Dakota","46045","32.8"
"Gordon, Georgia","13129","32.8"
"Cleburne, Arkansas","5023","32.8"
"Allegheny, Pennsylvania","42003","32.8"
"McLeod, Minnesota","27085","32.8"
"Traill, North Dakota","38097","32.8"
"Wibaux, Montana","30109","32.8"
"Hancock, Ohio","39063","32.8"
"Onondaga, New York","36067","32.8"
"Okanogan, Washington","53047","32.8"
"Solano, California","6095","32.8"
"Arapahoe, Colorado","8005","32.8"
"Warren, Missouri","29219","32.8"
"Sheridan, Wyoming","56033","32.8"
"Norton, Kansas","20137","32.8"
"Mercer, Missouri","29129","32.8"
"Sussex, Virginia","51183","32.8"
"Montour, Pennsylvania","42093","32.8"
"Wayne, Indiana","18177","32.8"
"Yellow Medicine, Minnesota","27173","32.8"
"Russell, Kansas","20167","32.8"
"Hardin, Texas","48199","32.8"
"Calhoun, Michigan","26025","32.8"
"Fairfax, Virginia","51600","32.8"
"Keya Paha, Nebraska","31103","32.8"
"Brown, Kansas","20013","32.8"
"Santa Clara, California","6085","32.8"
"Wayne, Michigan","26163","32.8"
"Wilson, Kansas","20205","32.8"
"Logan, Kentucky","21141","32.8"
"Pike, Arkansas","5109","32.8"
"Ventura, California","6111","32.8"
"Pushmataha, Oklahoma","40127","32.8"
"Hampden, Massachusetts","25013","32.8"
"Johnson, Kansas","20091","32.8"
"Stanley, South Dakota","46117","32.7"
"Ellsworth, Kansas","20053","32.7"
"Calhoun, Alabama","1015","32.7"
"Cotton, Oklahoma","40033","32.7"
"Cherry, Nebraska","31031","32.7"
"Grenada, Mississippi","28043","32.7"
"Coshocton, Ohio","39031","32.7"
"Erie, Pennsylvania","42049","32.7"
"Wilkes, Georgia","13317","32.7"
"Washington, Iowa","19183","32.7"
"Baltimore, Maryland","24005","32.7"
"Cole, Missouri","29051","32.7"
"Dorchester, South Carolina","45035","32.7"
"Warren, Mississippi","28149","32.7"
"Okfuskee, Oklahoma","40107","32.7"
"St. Mary, Louisiana","22101","32.7"
"Hamilton, Tennessee","47065","32.7"
"Grundy, Tennessee","47061","32.7"
"Edwards, Texas","48137","32.7"
"Cherokee, South Carolina","45021","32.7"
"Logan, Oklahoma","40083","32.7"
"Clay, Nebraska","31035","32.7"
"Baca, Colorado","8009","32.7"
"Saginaw, Michigan","26145","32.7"
"De Soto, Louisiana","22031","32.7"
"Simpson, Mississippi","28127","32.7"
"Tolland, Connecticut","9013","32.7"
"Grady, Georgia","13131","32.7"
"Monona, Iowa","19133","32.7"
"Campbell, Kentucky","21037","32.7"
"Deuel, Nebraska","31049","32.7"
"Lehigh, Pennsylvania","42077","32.7"
"Columbia, Florida","12023","32.7"
"Bay, Florida","12005","32.7"
"St. Joseph, Michigan","26149","32.7"
"Bosque, Texas","48035","32.7"
"Appanoose, Iowa","19007","32.7"
"Pike, Illinois","17149","32.7"
"Forsyth, North Carolina","37067","32.7"
"Switzerland, Indiana","18155","32.7"
"Wilcox, Georgia","13315","32.7"
"Marion, West Virginia","54049","32.7"
"Caldwell, Kentucky","21033","32.7"
"Mille Lacs, Minnesota","27095","32.7"
"Jack, Texas","48237","32.7"
"Bottineau, North Dakota","38009","32.7"
"Pulaski, Indiana","18131","32.7"
"Manatee, Florida","12081","32.6"
"Strafford, New Hampshire","33017","32.6"
"Baker, Florida","12003","32.6"
"Kenton, Kentucky","21117","32.6"
"Logan, Arkansas","5083","32.6"
"Phelps, Nebraska","31137","32.6"
"Roanoke, Virginia","51770","32.6"
"Leavenworth, Kansas","20103","32.6"
"Glynn, Georgia","13127","32.6"
"Lincoln, Kansas","20105","32.6"
"Rio Grande, Colorado","8105","32.6"
"White Pine, Nevada","32033","32.6"
"Hand, South Dakota","46059","32.6"
"McNairy, Tennessee","47109","32.6"
"Guadalupe, Texas","48187","32.6"
"Calhoun, Iowa","19025","32.6"
"Putnam, Florida","12107","32.6"
"Chilton, Alabama","1021","32.6"
"Grayson, Texas","48181","32.6"
"Hamblen, Tennessee","47063","32.6"
"Lee, Georgia","13177","32.6"
"Cooke, Texas","48097","32.6"
"Gratiot, Michigan","26057","32.6"
"Baker, Oregon","41001","32.6"
"Wagoner, Oklahoma","40145","32.6"
"Quitman, Mississippi","28119","32.6"
"Brewster, Texas","48043","32.6"
"Klamath, Oregon","41035","32.6"
"Kodiak Island, Alaska","2150","32.6"
"Hancock, Kentucky","21091","32.6"
"Chippewa, Michigan","26033","32.6"
"Lewis, Washington","53041","32.6"
"Swain, North Carolina","37173","32.6"
"St. Lawrence, New York","36089","32.6"
"Grant, Oklahoma","40053","32.6"
"Howard, Nebraska","31093","32.6"
"Monroe, Mississippi","28095","32.6"
"Columbia, Georgia","13073","32.6"
"Floyd, Iowa","19067","32.6"
"Washington, Colorado","8121","32.6"
"DeKalb, Alabama","1049","32.6"
"Miller, Missouri","29131","32.6"
"Hill, Texas","48217","32.6"
"Moody, South Dakota","46101","32.6"
"Payette, Idaho","16075","32.6"
"O'Brien, Iowa","19141","32.6"
"Clay, Iowa","19041","32.6"
"Richland, Ohio","39139","32.5"
"Marshall, Minnesota","27089","32.5"
"Garland, Arkansas","5051","32.5"
"Lee, North Carolina","37105","32.5"
"Dawson, Montana","30021","32.5"
"Winston, Mississippi","28159","32.5"
"Lewis, Idaho","16061","32.5"
"Putnam, Missouri","29171","32.5"
"Hickman, Kentucky","21105","32.5"
"Lebanon, Pennsylvania","42075","32.5"
"Valencia, New Mexico","35061","32.5"
"Jefferson, Oklahoma","40067","32.5"
"Jackson, Arkansas","5067","32.5"
"Terrell, Georgia","13273","32.5"
"Scioto, Ohio","39145","32.5"
"Cedar, Nebraska","31027","32.5"
"Carter, Missouri","29035","32.5"
"Tipton, Tennessee","47167","32.5"
"Holt, Nebraska","31089","32.5"
"Jefferson, Arkansas","5069","32.5"
"Graves, Kentucky","21083","32.5"
"Audrain, Missouri","29007","32.5"
"Howard, Texas","48227","32.5"
"Lawrence, South Dakota","46081","32.5"
"Labette, Kansas","20099","32.5"
"Hickory, Missouri","29085","32.5"
"Jerauld, South Dakota","46073","32.5"
"McClain, Oklahoma","40087","32.5"
"Edgecombe, North Carolina","37065","32.5"
"Foard, Texas","48155","32.5"
"Orange, Texas","48361","32.5"
"Scott, Kentucky","21209","32.5"
"Winnebago, Iowa","19189","32.5"
"Clark, Ohio","39023","32.5"
"Autauga, Alabama","1001","32.5"
"Faulk, South Dakota","46049","32.5"
"Brown, Wisconsin","55009","32.5"
"Tripp, South Dakota","46123","32.5"
"Wayne, Illinois","17191","32.5"
"Keokuk, Iowa","19107","32.5"
"Tattnall, Georgia","13267","32.5"
"Coleman, Texas","48083","32.5"
"Wallace, Kansas","20199","32.5"
"Mayes, Oklahoma","40097","32.5"
"Clinch, Georgia","13065","32.5"
"Monroe, New York","36055","32.5"
"Morgan, Missouri","29141","32.5"
"Knox, Missouri","29103","32.5"
"Teton, Montana","30099","32.4"
"Greenville, South Carolina","45045","32.4"
"Fayette, Iowa","19065","32.4"
"Kingsbury, South Dakota","46077","32.4"
"Webster, Mississippi","28155","32.4"
"Dickinson, Kansas","20041","32.4"
"Callaway, Missouri","29027","32.4"
"Jefferson, Kentucky","21111","32.4"
"Loudon, Tennessee","47105","32.4"
"Boone, Nebraska","31011","32.4"
"Spink, South Dakota","46115","32.4"
"Haines, Alaska","2100","32.4"
"Berrien, Georgia","13019","32.4"
"Gibson, Tennessee","47053","32.4"
"Rio Arriba, New Mexico","35039","32.4"
"Decatur, Tennessee","47039","32.4"
"Dallas, Alabama","1047","32.4"
"Chattooga, Georgia","13055","32.4"
"Coffee, Alabama","1031","32.4"
"Winnebago, Wisconsin","55139","32.4"
"Boone, Arkansas","5009","32.4"
"Bates, Missouri","29013","32.4"
"Jasper, Texas","48241","32.4"
"Prince George, Virginia","51149","32.4"
"McLean, Kentucky","21149","32.4"
"Early, Georgia","13099","32.4"
"Clarion, Pennsylvania","42031","32.4"
"Stoddard, Missouri","29207","32.4"
"Allegany, Maryland","24001","32.4"
"Coffee, Georgia","13069","32.4"
"Bienville, Louisiana","22013","32.4"
"Seneca, Ohio","39147","32.4"
"Lucas, Ohio","39095","32.4"
"Scott, Missouri","29201","32.4"
"Comanche, Kansas","20033","32.4"
"Decatur, Georgia","13087","32.4"
"Clallam, Washington","53009","32.4"
"Linn, Missouri","29115","32.4"
"Garfield, Colorado","8045","32.4"
"Ashland, Ohio","39005","32.3"
"Washington, Tennessee","47179","32.3"
"Washoe, Nevada","32031","32.3"
"Tehama, California","6103","32.3"
"Adair, Oklahoma","40001","32.3"
"Matanuska-Susitna, Alaska","2170","32.3"
"Passaic, New Jersey","34031","32.3"
"Allamakee, Iowa","19005","32.3"
"Lake, South Dakota","46079","32.3"
"Bradford, Florida","12007","32.3"
"Washington, Oregon","41067","32.3"
"Hempstead, Arkansas","5057","32.3"
"Johnson, Texas","48251","32.3"
"Humboldt, Iowa","19091","32.3"
"Randolph, Arkansas","5121","32.3"
"Lee, Mississippi","28081","32.3"
"Becker, Minnesota","27005","32.3"
"Hood, Texas","48221","32.3"
"Escambia, Alabama","1053","32.3"
"Morgan, Illinois","17137","32.3"
"Ellis, Texas","48139","32.3"
"Daviess, Kentucky","21059","32.3"
"Vermilion, Louisiana","22113","32.3"
"Scott, Iowa","19163","32.3"
"Brown, Texas","48049","32.3"
"Atoka, Oklahoma","40005","32.3"
"Thurston, Washington","53067","32.3"
"Morris, Texas","48343","32.3"
"Griggs, North Dakota","38039","32.3"
"Multnomah, Oregon","41051","32.3"
"Vernon, Missouri","29217","32.3"
"Jefferson, Iowa","19101","32.3"
"Clay, Missouri","29047","32.3"
"Saline, Illinois","17165","32.3"
"Kootenai, Idaho","16055","32.3"
"Morris, Kansas","20127","32.3"
"Pasquotank, North Carolina","37139","32.3"
"St. Martin, Louisiana","22099","32.3"
"McPherson, Kansas","20113","32.3"
"Steele, Minnesota","27147","32.3"
"Big Stone, Minnesota","27011","32.3"
"Boyle, Kentucky","21021","32.3"
"Marion, South Carolina","45067","32.3"
"Rhea, Tennessee","47143","32.3"
"Rooks, Kansas","20163","32.2"
"Yakutat, Alaska","2282","32.2"
